node,x_m,y_m,ux_m,uy_m,u_mag_m
1.0000000000e+00,-7.1120000000e-01,-5.0800000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.0000000000e+00,-7.1120000000e-01,-3.0480000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.0000000000e+00,-7.1120000000e-01,-1.0160000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.0000000000e+00,-7.1120000000e-01,1.0160000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.0000000000e+00,-7.1120000000e-01,3.0480000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
6.0000000000e+00,-7.1120000000e-01,5.0800000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
7.0000000000e+00,-6.4008000000e-01,-5.0800000000e-02,1.0065469528e-06,2.4432871200e-07,1.0357766591e-06
8.0000000000e+00,-6.4008000000e-01,-3.0480000000e-02,9.7381217326e-07,1.4163978221e-07,9.8405892949e-07
9.0000000000e+00,-6.4008000000e-01,-1.0160000000e-02,9.6258692415e-07,4.6372820824e-08,9.6370328684e-07
1.0000000000e+01,-6.4008000000e-01,1.0160000000e-02,9.6258692416e-07,-4.6372820824e-08,9.6370328684e-07
1.1000000000e+01,-6.4008000000e-01,3.0480000000e-02,9.7381217326e-07,-1.4163978221e-07,9.8405892949e-07
1.2000000000e+01,-6.4008000000e-01,5.0800000000e-02,1.0065469528e-06,-2.4432871200e-07,1.0357766591e-06
1.3000000000e+01,-5.6896000000e-01,-5.0800000000e-02,1.9919595755e-06,2.1906576158e-07,2.0039692508e-06
1.4000000000e+01,-5.6896000000e-01,-3.0480000000e-02,1.9996817563e-06,1.3509131311e-07,2.0042397036e-06
1.5000000000e+01,-5.6896000000e-01,-1.0160000000e-02,1.9986931284e-06,4.5540357099e-08,1.9992118811e-06
1.6000000000e+01,-5.6896000000e-01,1.0160000000e-02,1.9986931284e-06,-4.5540357100e-08,1.9992118811e-06
1.7000000000e+01,-5.6896000000e-01,3.0480000000e-02,1.9996817563e-06,-1.3509131311e-07,2.0042397036e-06
1.8000000000e+01,-5.6896000000e-01,5.0800000000e-02,1.9919595755e-06,-2.1906576158e-07,2.0039692508e-06
1.9000000000e+01,-4.9784000000e-01,-5.0800000000e-02,3.0137351885e-06,2.1694360021e-07,3.0215334372e-06
2.0000000000e+01,-4.9784000000e-01,-3.0480000000e-02,3.0131667962e-06,1.2909739458e-07,3.0159310799e-06
2.1000000000e+01,-4.9784000000e-01,-1.0160000000e-02,3.0146251970e-06,4.2966522665e-08,3.0149313757e-06
2.2000000000e+01,-4.9784000000e-01,1.0160000000e-02,3.0146251970e-06,-4.2966522666e-08,3.0149313757e-06
2.3000000000e+01,-4.9784000000e-01,3.0480000000e-02,3.0131667962e-06,-1.2909739458e-07,3.0159310799e-06
2.4000000000e+01,-4.9784000000e-01,5.0800000000e-02,3.0137351885e-06,-2.1694360021e-07,3.0215334372e-06
2.5000000000e+01,-4.2672000000e-01,-5.0800000000e-02,4.0299265208e-06,2.1768674572e-07,4.0358016902e-06
2.6000000000e+01,-4.2672000000e-01,-3.0480000000e-02,4.0298475521e-06,1.3078728184e-07,4.0319693211e-06
2.7000000000e+01,-4.2672000000e-01,-1.0160000000e-02,4.0294297064e-06,4.3566469778e-08,4.0296652214e-06
2.8000000000e+01,-4.2672000000e-01,1.0160000000e-02,4.0294297064e-06,-4.3566469780e-08,4.0296652214e-06
2.9000000000e+01,-4.2672000000e-01,3.0480000000e-02,4.0298475521e-06,-1.3078728184e-07,4.0319693211e-06
3.0000000000e+01,-4.2672000000e-01,5.0800000000e-02,4.0299265208e-06,-2.1768674572e-07,4.0358016902e-06
3.1000000000e+01,-3.5560000000e-01,-5.0800000000e-02,5.0456748460e-06,2.1777087413e-07,5.0503721453e-06
3.2000000000e+01,-3.5560000000e-01,-3.0480000000e-02,5.0456801184e-06,1.3064632748e-07,5.0473712287e-06
3.3000000000e+01,-3.5560000000e-01,-1.0160000000e-02,5.0457382279e-06,4.3567300104e-08,5.0459263148e-06
3.4000000000e+01,-3.5560000000e-01,1.0160000000e-02,5.0457382279e-06,-4.3567300107e-08,5.0459263148e-06
3.5000000000e+01,-3.5560000000e-01,3.0480000000e-02,5.0456801184e-06,-1.3064632748e-07,5.0473712287e-06
3.6000000000e+01,-3.5560000000e-01,5.0800000000e-02,5.0456748460e-06,-2.1777087413e-07,5.0503721453e-06
3.7000000000e+01,-2.8448000000e-01,-5.0800000000e-02,6.0617051451e-06,2.1770196160e-07,6.0656131933e-06
3.8000000000e+01,-2.8448000000e-01,-3.0480000000e-02,6.0617142244e-06,1.3062310535e-07,6.0631214513e-06
3.9000000000e+01,-2.8448000000e-01,-1.0160000000e-02,6.0617122112e-06,4.3535017021e-08,6.0618685428e-06
4.0000000000e+01,-2.8448000000e-01,1.0160000000e-02,6.0617122112e-06,-4.3535017025e-08,6.0618685428e-06
4.1000000000e+01,-2.8448000000e-01,3.0480000000e-02,6.0617142244e-06,-1.3062310535e-07,6.0631214513e-06
4.2000000000e+01,-2.8448000000e-01,5.0800000000e-02,6.0617051451e-06,-2.1770196161e-07,6.0656131933e-06
4.3000000000e+01,-2.1336000000e-01,-5.0800000000e-02,7.0777116987e-06,2.1771470619e-07,7.0810594252e-06
4.4000000000e+01,-2.1336000000e-01,-3.0480000000e-02,7.0777086492e-06,1.3062777108e-07,7.0789139942e-06
4.5000000000e+01,-2.1336000000e-01,-1.0160000000e-02,7.0777082602e-06,4.3544155523e-08,7.0778422072e-06
4.6000000000e+01,-2.1336000000e-01,1.0160000000e-02,7.0777082602e-06,-4.3544155529e-08,7.0778422072e-06
4.7000000000e+01,-2.1336000000e-01,3.0480000000e-02,7.0777086492e-06,-1.3062777109e-07,7.0789139942e-06
4.8000000000e+01,-2.1336000000e-01,5.0800000000e-02,7.0777116987e-06,-2.1771470619e-07,7.0810594252e-06
4.9000000000e+01,-1.4224000000e-01,-5.0800000000e-02,8.0937090386e-06,2.1771461346e-07,8.0966366878e-06
5.0000000000e+01,-1.4224000000e-01,-3.0480000000e-02,8.0937093722e-06,1.3062918597e-07,8.0947634546e-06
5.1000000000e+01,-1.4224000000e-01,-1.0160000000e-02,8.0937092601e-06,4.3542661181e-08,8.0938263849e-06
5.2000000000e+01,-1.4224000000e-01,1.0160000000e-02,8.0937092601e-06,-4.3542661188e-08,8.0938263849e-06
5.3000000000e+01,-1.4224000000e-01,3.0480000000e-02,8.0937093722e-06,-1.3062918598e-07,8.0947634546e-06
5.4000000000e+01,-1.4224000000e-01,5.0800000000e-02,8.0937090386e-06,-2.1771461347e-07,8.0966366878e-06
5.5000000000e+01,-7.1120000000e-02,-5.0800000000e-02,9.1097092451e-06,2.1771423653e-07,9.1123104655e-06
5.6000000000e+01,-7.1120000000e-02,-3.0480000000e-02,9.1097093046e-06,1.3062843872e-07,9.1106458280e-06
5.7000000000e+01,-7.1120000000e-02,-1.0160000000e-02,9.1097093706e-06,4.3542922790e-08,9.1098134340e-06
5.8000000000e+01,-7.1120000000e-02,1.0160000000e-02,9.1097093706e-06,-4.3542922799e-08,9.1098134341e-06
5.9000000000e+01,-7.1120000000e-02,3.0480000000e-02,9.1097093046e-06,-1.3062843873e-07,9.1106458280e-06
6.0000000000e+01,-7.1120000000e-02,5.0800000000e-02,9.1097092451e-06,-2.1771423654e-07,9.1123104655e-06
6.1000000000e+01,0.0000000000e+00,-5.0800000000e-02,1.0125709333e-05,2.1771427280e-07,1.0128049615e-05
6.2000000000e+01,0.0000000000e+00,-3.0480000000e-02,1.0125709303e-05,1.3062858243e-07,1.0126551867e-05
6.3000000000e+01,0.0000000000e+00,-1.0160000000e-02,1.0125709296e-05,4.3542830264e-08,1.0125802918e-05
6.4000000000e+01,0.0000000000e+00,1.0160000000e-02,1.0125709296e-05,-4.3542830275e-08,1.0125802918e-05
6.5000000000e+01,0.0000000000e+00,3.0480000000e-02,1.0125709303e-05,-1.3062858244e-07,1.0126551867e-05
6.6000000000e+01,0.0000000000e+00,5.0800000000e-02,1.0125709333e-05,-2.1771427281e-07,1.0128049615e-05
6.7000000000e+01,7.1120000000e-02,-5.0800000000e-02,1.1141709301e-05,2.1771429267e-07,1.1143836219e-05
6.8000000000e+01,7.1120000000e-02,-3.0480000000e-02,1.1141709307e-05,1.3062857199e-07,1.1142475044e-05
6.9000000000e+01,7.1120000000e-02,-1.0160000000e-02,1.1141709304e-05,4.3542865339e-08,1.1141794388e-05
7.0000000000e+01,7.1120000000e-02,1.0160000000e-02,1.1141709304e-05,-4.3542865352e-08,1.1141794388e-05
7.1000000000e+01,7.1120000000e-02,3.0480000000e-02,1.1141709307e-05,-1.3062857200e-07,1.1142475044e-05
