node,x_m,y_m,ux_m,uy_m,u_mag_m
1.0000000000e+00,-7.1120000000e-01,-5.0800000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.0000000000e+00,-7.1120000000e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.0000000000e+00,-7.1120000000e-01,5.0800000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.0000000000e+00,-4.2672000000e-01,-5.0800000000e-02,-4.6703550544e-05,-1.9122754516e-04,1.9684815382e-04
5.0000000000e+00,-4.2672000000e-01,0.0000000000e+00,1.5798415904e-07,-1.8981540301e-04,1.8981546875e-04
6.0000000000e+00,-4.2672000000e-01,5.0800000000e-02,4.6970484720e-05,-1.9040360630e-04,1.9611160019e-04
7.0000000000e+00,-1.4224000000e-01,-5.0800000000e-02,-2.3565201482e-05,-4.1686696819e-04,4.1753249920e-04
8.0000000000e+00,-1.4224000000e-01,0.0000000000e+00,1.5117052440e-08,-4.1767861120e-04,4.1767861147e-04
9.0000000000e+00,-1.4224000000e-01,5.0800000000e-02,2.3626089928e-05,-4.1622727626e-04,4.1689727467e-04
1.0000000000e+01,1.4224000000e-01,-5.0800000000e-02,2.3565201482e-05,-4.1686696819e-04,4.1753249920e-04
1.1000000000e+01,1.4224000000e-01,0.0000000000e+00,-1.5117052441e-08,-4.1767861120e-04,4.1767861147e-04
1.2000000000e+01,1.4224000000e-01,5.0800000000e-02,-2.3626089928e-05,-4.1622727626e-04,4.1689727467e-04
1.3000000000e+01,4.2672000000e-01,-5.0800000000e-02,4.6703550544e-05,-1.9122754516e-04,1.9684815382e-04
1.4000000000e+01,4.2672000000e-01,0.0000000000e+00,-1.5798415904e-07,-1.8981540301e-04,1.8981546875e-04
1.5000000000e+01,4.2672000000e-01,5.0800000000e-02,-4.6970484720e-05,-1.9040360630e-04,1.9611160019e-04
1.6000000000e+01,7.1120000000e-01,-5.0800000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.7000000000e+01,7.1120000000e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.8000000000e+01,7.1120000000e-01,5.0800000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
