node,x_m,y_m,ux_m,uy_m,u_mag_m
1.0000000000e+00,-7.1120000000e-01,-5.0800000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.0000000000e+00,-7.1120000000e-01,-4.5720000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.0000000000e+00,-7.1120000000e-01,-4.0640000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.0000000000e+00,-7.1120000000e-01,-3.5560000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.0000000000e+00,-7.1120000000e-01,-3.0480000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
6.0000000000e+00,-7.1120000000e-01,-2.5400000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
7.0000000000e+00,-7.1120000000e-01,-2.0320000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
8.0000000000e+00,-7.1120000000e-01,-1.5240000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
9.0000000000e+00,-7.1120000000e-01,-1.0160000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.0000000000e+01,-7.1120000000e-01,-5.0800000000e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.1000000000e+01,-7.1120000000e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.2000000000e+01,-7.1120000000e-01,5.0800000000e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.3000000000e+01,-7.1120000000e-01,1.0160000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.4000000000e+01,-7.1120000000e-01,1.5240000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.5000000000e+01,-7.1120000000e-01,2.0320000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.6000000000e+01,-7.1120000000e-01,2.5400000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.7000000000e+01,-7.1120000000e-01,3.0480000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.8000000000e+01,-7.1120000000e-01,3.5560000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
1.9000000000e+01,-7.1120000000e-01,4.0640000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.0000000000e+01,-7.1120000000e-01,4.5720000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.1000000000e+01,-7.1120000000e-01,5.0800000000e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.2000000000e+01,-6.8275200000e-01,-5.0800000000e-02,4.3535886812e-07,1.8742710725e-07,4.7398973046e-07
2.3000000000e+01,-6.8275200000e-01,-4.5720000000e-02,4.1201949557e-07,1.6116319820e-07,4.4241794853e-07
2.4000000000e+01,-6.8275200000e-01,-4.0640000000e-02,3.9776502287e-07,1.3762147417e-07,4.2089984981e-07
2.5000000000e+01,-6.8275200000e-01,-3.5560000000e-02,3.8862984163e-07,1.1634027792e-07,4.0567008033e-07
2.6000000000e+01,-6.8275200000e-01,-3.0480000000e-02,3.8254815166e-07,9.6870686225e-08,3.9462262757e-07
2.7000000000e+01,-6.8275200000e-01,-2.5400000000e-02,3.7839350457e-07,7.8822822368e-08,3.8651608198e-07
2.8000000000e+01,-6.8275200000e-01,-2.0320000000e-02,3.7552553536e-07,6.1868867210e-08,3.8058794574e-07
2.9000000000e+01,-6.8275200000e-01,-1.5240000000e-02,3.7356805662e-07,4.5733015969e-08,3.7635701359e-07
3.0000000000e+01,-6.8275200000e-01,-1.0160000000e-02,3.7229652738e-07,3.0178975308e-08,3.7351770353e-07
3.1000000000e+01,-6.8275200000e-01,-5.0800000000e-03,3.7157941530e-07,1.4998272184e-08,3.7188198402e-07
3.2000000000e+01,-6.8275200000e-01,0.0000000000e+00,3.7134757014e-07,2.3019208216e-19,3.7134757014e-07
3.3000000000e+01,-6.8275200000e-01,5.0800000000e-03,3.7157941530e-07,-1.4998272184e-08,3.7188198402e-07
3.4000000000e+01,-6.8275200000e-01,1.0160000000e-02,3.7229652738e-07,-3.0178975308e-08,3.7351770353e-07
3.5000000000e+01,-6.8275200000e-01,1.5240000000e-02,3.7356805662e-07,-4.5733015969e-08,3.7635701359e-07
3.6000000000e+01,-6.8275200000e-01,2.0320000000e-02,3.7552553536e-07,-6.1868867210e-08,3.8058794573e-07
3.7000000000e+01,-6.8275200000e-01,2.5400000000e-02,3.7839350457e-07,-7.8822822367e-08,3.8651608198e-07
3.8000000000e+01,-6.8275200000e-01,3.0480000000e-02,3.8254815166e-07,-9.6870686224e-08,3.9462262756e-07
3.9000000000e+01,-6.8275200000e-01,3.5560000000e-02,3.8862984163e-07,-1.1634027792e-07,4.0567008032e-07
4.0000000000e+01,-6.8275200000e-01,4.0640000000e-02,3.9776502287e-07,-1.3762147417e-07,4.2089984981e-07
4.1000000000e+01,-6.8275200000e-01,4.5720000000e-02,4.1201949557e-07,-1.6116319820e-07,4.4241794853e-07
4.2000000000e+01,-6.8275200000e-01,5.0800000000e-02,4.3535886812e-07,-1.8742710724e-07,4.7398973046e-07
4.3000000000e+01,-6.5430400000e-01,-5.0800000000e-02,8.0546995270e-07,2.1842641977e-07,8.3456092980e-07
4.4000000000e+01,-6.5430400000e-01,-4.5720000000e-02,8.0510924624e-07,1.9896284658e-07,8.2932931499e-07
4.5000000000e+01,-6.5430400000e-01,-4.0640000000e-02,8.0099804863e-07,1.7773057874e-07,8.2047914814e-07
4.6000000000e+01,-6.5430400000e-01,-3.5560000000e-02,7.9598909847e-07,1.5563403300e-07,8.1106140156e-07
4.7000000000e+01,-6.5430400000e-01,-3.0480000000e-02,7.9121550065e-07,1.3319787379e-07,8.0234882816e-07
4.8000000000e+01,-6.5430400000e-01,-2.5400000000e-02,7.8709484720e-07,1.1070992111e-07,7.9484274239e-07
4.9000000000e+01,-6.5430400000e-01,-2.0320000000e-02,7.8375170447e-07,8.8312260938e-08,7.8871147430e-07
5.0000000000e+01,-6.5430400000e-01,-1.5240000000e-02,7.8119704129e-07,6.6057938269e-08,7.8398499254e-07
5.1000000000e+01,-6.5430400000e-01,-1.0160000000e-02,7.7940473167e-07,4.3946044371e-08,7.8064267791e-07
5.2000000000e+01,-6.5430400000e-01,-5.0800000000e-03,7.7834402128e-07,2.1943654353e-08,7.7865328576e-07
5.3000000000e+01,-6.5430400000e-01,0.0000000000e+00,7.7799303307e-07,1.0583761475e-18,7.7799303307e-07
5.4000000000e+01,-6.5430400000e-01,5.0800000000e-03,7.7834402128e-07,-2.1943654351e-08,7.7865328576e-07
5.5000000000e+01,-6.5430400000e-01,1.0160000000e-02,7.7940473167e-07,-4.3946044369e-08,7.8064267791e-07
5.6000000000e+01,-6.5430400000e-01,1.5240000000e-02,7.8119704129e-07,-6.6057938266e-08,7.8398499254e-07
5.7000000000e+01,-6.5430400000e-01,2.0320000000e-02,7.8375170447e-07,-8.8312260936e-08,7.8871147430e-07
5.8000000000e+01,-6.5430400000e-01,2.5400000000e-02,7.8709484720e-07,-1.1070992111e-07,7.9484274238e-07
5.9000000000e+01,-6.5430400000e-01,3.0480000000e-02,7.9121550065e-07,-1.3319787379e-07,8.0234882816e-07
6.0000000000e+01,-6.5430400000e-01,3.5560000000e-02,7.9598909846e-07,-1.5563403300e-07,8.1106140156e-07
6.1000000000e+01,-6.5430400000e-01,4.0640000000e-02,8.0099804863e-07,-1.7773057874e-07,8.2047914814e-07
6.2000000000e+01,-6.5430400000e-01,4.5720000000e-02,8.0510924624e-07,-1.9896284658e-07,8.2932931499e-07
6.3000000000e+01,-6.5430400000e-01,5.0800000000e-02,8.0546995269e-07,-2.1842641977e-07,8.3456092980e-07
6.4000000000e+01,-6.2585600000e-01,-5.0800000000e-02,1.2002742833e-06,2.2170647683e-07,1.2205785993e-06
6.5000000000e+01,-6.2585600000e-01,-4.5720000000e-02,1.1998095970e-06,1.9993890868e-07,1.2163546507e-06
6.6000000000e+01,-6.2585600000e-01,-4.0640000000e-02,1.1995703691e-06,1.7849354147e-07,1.2127773971e-06
6.7000000000e+01,-6.2585600000e-01,-3.5560000000e-02,1.1988614785e-06,1.5692912046e-07,1.2090887451e-06
6.8000000000e+01,-6.2585600000e-01,-3.0480000000e-02,1.1977271279e-06,1.3510278163e-07,1.2053227927e-06
6.9000000000e+01,-6.2585600000e-01,-2.5400000000e-02,1.1963832324e-06,1.1300224975e-07,1.2017080957e-06
7.0000000000e+01,-6.2585600000e-01,-2.0320000000e-02,1.1950394995e-06,9.0666115558e-08,1.1984739254e-06
7.1000000000e+01,-6.2585600000e-01,-1.5240000000e-02,1.1938562414e-06,6.8147592926e-08,1.1957996569e-06
7.2000000000e+01,-6.2585600000e-01,-1.0160000000e-02,1.1929436078e-06,4.5499504500e-08,1.1938109801e-06
7.3000000000e+01,-6.2585600000e-01,-5.0800000000e-03,1.1923709958e-06,2.2769485791e-08,1.1925883788e-06
7.4000000000e+01,-6.2585600000e-01,0.0000000000e+00,1.1921761497e-06,2.3985103379e-18,1.1921761497e-06
7.5000000000e+01,-6.2585600000e-01,5.0800000000e-03,1.1923709958e-06,-2.2769485786e-08,1.1925883788e-06
7.6000000000e+01,-6.2585600000e-01,1.0160000000e-02,1.1929436078e-06,-4.5499504495e-08,1.1938109801e-06
7.7000000000e+01,-6.2585600000e-01,1.5240000000e-02,1.1938562414e-06,-6.8147592921e-08,1.1957996569e-06
7.8000000000e+01,-6.2585600000e-01,2.0320000000e-02,1.1950394995e-06,-9.0666115553e-08,1.1984739254e-06
7.9000000000e+01,-6.2585600000e-01,2.5400000000e-02,1.1963832324e-06,-1.1300224974e-07,1.2017080957e-06
8.0000000000e+01,-6.2585600000e-01,3.0480000000e-02,1.1977271279e-06,-1.3510278162e-07,1.2053227927e-06
8.1000000000e+01,-6.2585600000e-01,3.5560000000e-02,1.1988614785e-06,-1.5692912046e-07,1.2090887451e-06
8.2000000000e+01,-6.2585600000e-01,4.0640000000e-02,1.1995703691e-06,-1.7849354147e-07,1.2127773971e-06
8.3000000000e+01,-6.2585600000e-01,4.5720000000e-02,1.1998095970e-06,-1.9993890867e-07,1.2163546507e-06
8.4000000000e+01,-6.2585600000e-01,5.0800000000e-02,1.2002742833e-06,-2.2170647683e-07,1.2205785993e-06
8.5000000000e+01,-5.9740800000e-01,-5.0800000000e-02,1.6032200470e-06,2.1961605565e-07,1.6181921181e-06
8.6000000000e+01,-5.9740800000e-01,-4.5720000000e-02,1.6035793305e-06,1.9796748228e-07,1.6157530113e-06
8.7000000000e+01,-5.9740800000e-01,-4.0640000000e-02,1.6036062745e-06,1.7617883604e-07,1.6132551149e-06
8.8000000000e+01,-5.9740800000e-01,-3.5560000000e-02,1.6035646538e-06,1.5435878820e-07,1.6109767951e-06
8.9000000000e+01,-5.9740800000e-01,-3.0480000000e-02,1.6034679897e-06,1.3250406602e-07,1.6089334733e-06
9.0000000000e+01,-5.9740800000e-01,-2.5400000000e-02,1.6033108997e-06,1.1059023649e-07,1.6071204191e-06
9.1000000000e+01,-5.9740800000e-01,-2.0320000000e-02,1.6031105673e-06,8.8600852694e-08,1.6055571002e-06
9.2000000000e+01,-5.9740800000e-01,-1.5240000000e-02,1.6029005014e-06,6.6533411594e-08,1.6042807461e-06
9.3000000000e+01,-5.9740800000e-01,-1.0160000000e-02,1.6027179490e-06,4.4397629299e-08,1.6033327707e-06
9.4000000000e+01,-5.9740800000e-01,-5.0800000000e-03,1.6025945718e-06,2.2211916581e-08,1.6027484927e-06
9.5000000000e+01,-5.9740800000e-01,0.0000000000e+00,1.6025510638e-06,4.2256941514e-18,1.6025510638e-06
9.6000000000e+01,-5.9740800000e-01,5.0800000000e-03,1.6025945718e-06,-2.2211916573e-08,1.6027484927e-06
9.7000000000e+01,-5.9740800000e-01,1.0160000000e-02,1.6027179490e-06,-4.4397629290e-08,1.6033327707e-06
9.8000000000e+01,-5.9740800000e-01,1.5240000000e-02,1.6029005014e-06,-6.6533411586e-08,1.6042807461e-06
9.9000000000e+01,-5.9740800000e-01,2.0320000000e-02,1.6031105673e-06,-8.8600852685e-08,1.6055571002e-06
1.0000000000e+02,-5.9740800000e-01,2.5400000000e-02,1.6033108997e-06,-1.1059023648e-07,1.6071204191e-06
1.0100000000e+02,-5.9740800000e-01,3.0480000000e-02,1.6034679897e-06,-1.3250406601e-07,1.6089334733e-06
1.0200000000e+02,-5.9740800000e-01,3.5560000000e-02,1.6035646538e-06,-1.5435878820e-07,1.6109767951e-06
1.0300000000e+02,-5.9740800000e-01,4.0640000000e-02,1.6036062745e-06,-1.7617883603e-07,1.6132551149e-06
1.0400000000e+02,-5.9740800000e-01,4.5720000000e-02,1.6035793305e-06,-1.9796748227e-07,1.6157530113e-06
1.0500000000e+02,-5.9740800000e-01,5.0800000000e-02,1.6032200470e-06,-2.1961605564e-07,1.6181921181e-06
1.0600000000e+02,-5.6896000000e-01,-5.0800000000e-02,2.0093672409e-06,2.1822371941e-07,2.0211824016e-06
1.0700000000e+02,-5.6896000000e-01,-4.5720000000e-02,2.0094950906e-06,1.9642920304e-07,2.0190727949e-06
1.0800000000e+02,-5.6896000000e-01,-4.0640000000e-02,2.0096422464e-06,1.7466625990e-07,2.0172184465e-06
1.0900000000e+02,-5.6896000000e-01,-3.5560000000e-02,2.0097394658e-06,1.5288744621e-07,2.0155464003e-06
1.1000000000e+02,-5.6896000000e-01,-3.0480000000e-02,2.0098023766e-06,1.3108921924e-07,2.0140729819e-06
1.1100000000e+02,-5.6896000000e-01,-2.5400000000e-02,2.0098458951e-06,1.0927425496e-07,2.0128142947e-06
1.1200000000e+02,-5.6896000000e-01,-2.0320000000e-02,2.0098764575e-06,8.7443995434e-08,2.0117777777e-06
1.1300000000e+02,-5.6896000000e-01,-1.5240000000e-02,2.0098967220e-06,6.5599162212e-08,2.0109669523e-06
1.1400000000e+02,-5.6896000000e-01,-1.0160000000e-02,2.0099087659e-06,4.3741260005e-08,2.0103846759e-06
1.1500000000e+02,-5.6896000000e-01,-5.0800000000e-03,2.0099147838e-06,2.1873351793e-08,2.0100338011e-06
1.1600000000e+02,-5.6896000000e-01,0.0000000000e+00,2.0099165600e-06,6.5315490323e-18,2.0099165600e-06
1.1700000000e+02,-5.6896000000e-01,5.0800000000e-03,2.0099147838e-06,-2.1873351780e-08,2.0100338011e-06
1.1800000000e+02,-5.6896000000e-01,1.0160000000e-02,2.0099087659e-06,-4.3741259992e-08,2.0103846759e-06
1.1900000000e+02,-5.6896000000e-01,1.5240000000e-02,2.0098967220e-06,-6.5599162199e-08,2.0109669523e-06
1.2000000000e+02,-5.6896000000e-01,2.0320000000e-02,2.0098764575e-06,-8.7443995421e-08,2.0117777777e-06
1.2100000000e+02,-5.6896000000e-01,2.5400000000e-02,2.0098458951e-06,-1.0927425494e-07,2.0128142947e-06
1.2200000000e+02,-5.6896000000e-01,3.0480000000e-02,2.0098023766e-06,-1.3108921923e-07,2.0140729819e-06
1.2300000000e+02,-5.6896000000e-01,3.5560000000e-02,2.0097394658e-06,-1.5288744620e-07,2.0155464003e-06
1.2400000000e+02,-5.6896000000e-01,4.0640000000e-02,2.0096422464e-06,-1.7466625989e-07,2.0172184465e-06
1.2500000000e+02,-5.6896000000e-01,4.5720000000e-02,2.0094950906e-06,-1.9642920302e-07,2.0190727948e-06
1.2600000000e+02,-5.6896000000e-01,5.0800000000e-02,2.0093672409e-06,-2.1822371940e-07,2.0211824016e-06
1.2700000000e+02,-5.4051200000e-01,-5.0800000000e-02,2.4160118215e-06,2.1775111392e-07,2.4258047467e-06
1.2800000000e+02,-5.4051200000e-01,-4.5720000000e-02,2.4160553672e-06,1.9597287054e-07,2.4239902853e-06
1.2900000000e+02,-5.4051200000e-01,-4.0640000000e-02,2.4160969676e-06,1.7419068772e-07,2.4223680465e-06
1.3000000000e+02,-5.4051200000e-01,-3.5560000000e-02,2.4161488796e-06,1.5241503332e-07,2.4209514144e-06
1.3100000000e+02,-5.4051200000e-01,-3.0480000000e-02,2.4162005820e-06,1.3064261501e-07,2.4197298909e-06
1.3200000000e+02,-5.4051200000e-01,-2.5400000000e-02,2.4162464438e-06,1.0887053094e-07,2.4186979286e-06
1.3300000000e+02,-5.4051200000e-01,-2.0320000000e-02,2.4162848891e-06,8.7097695354e-08,2.4178541465e-06
1.3400000000e+02,-5.4051200000e-01,-1.5240000000e-02,2.4163155361e-06,6.5324006162e-08,2.4171983774e-06
