node,x_m,y_m,ux_m,uy_m,u_mag_m
57,3.55600000e-01,-1.01600000e-02,6.85377298e-05,4.36788877e-03,4.36842646e-03
58,4.26720000e-01,-1.01600000e-02,7.03542355e-05,4.84847010e-03,4.84898052e-03
59,4.97840000e-01,-1.01600000e-02,7.18204378e-05,5.33884438e-03,5.33932744e-03
60,5.68960000e-01,-1.01600000e-02,7.29360791e-05,5.83653841e-03,5.83699411e-03
61,6.40080000e-01,-1.01600000e-02,7.36912539e-05,6.33924450e-03,6.33967280e-03
62,7.11200000e-01,-1.01600000e-02,7.41105486e-05,6.84399873e-03,6.84439997e-03
63,-7.11200000e-01,1.01600000e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00
64,-6.40080000e-01,1.01600000e-02,-6.15409997e-06,3.76588614e-05,3.81583908e-05
65,-5.68960000e-01,1.01600000e-02,-1.22067663e-05,1.24279560e-04,1.24877597e-04
66,-4.97840000e-01,1.01600000e-02,-1.80317662e-05,2.54850307e-04,2.55487424e-04
67,-4.26720000e-01,1.01600000e-02,-2.35415211e-05,4.27143665e-04,4.27791904e-04
68,-3.55600000e-01,1.01600000e-02,-2.87118697e-05,6.38584054e-04,6.39229197e-04
69,-2.84480000e-01,1.01600000e-02,-3.35351567e-05,8.86731876e-04,8.87365780e-04
70,-2.13360000e-01,1.01600000e-02,-3.80096634e-05,1.16913342e-03,1.16975113e-03
71,-1.42240000e-01,1.01600000e-02,-4.21348212e-05,1.48334207e-03,1.48394038e-03
72,-7.11200000e-02,1.01600000e-02,-4.59105097e-05,1.82691075e-03,1.82748753e-03
73,-1.11022302e-16,1.01600000e-02,-4.93366873e-05,2.19739278e-03,2.19794658e-03
74,7.11200000e-02,1.01600000e-02,-5.24133450e-05,2.59234148e-03,2.59287128e-03
75,1.42240000e-01,1.01600000e-02,-5.51404793e-05,3.00931016e-03,3.00981530e-03
76,2.13360000e-01,1.01600000e-02,-5.75180869e-05,3.44585219e-03,3.44633221e-03
77,2.84480000e-01,1.01600000e-02,-5.95461625e-05,3.89952084e-03,3.89997545e-03
78,3.55600000e-01,1.01600000e-02,-6.12246635e-05,4.36786982e-03,4.36829889e-03
79,4.26720000e-01,1.01600000e-02,-6.25535383e-05,4.84845116e-03,4.84885467e-03
80,4.97840000e-01,1.01600000e-02,-6.35321096e-05,5.33882544e-03,5.33920344e-03
81,5.68960000e-01,1.01600000e-02,-6.41601200e-05,5.83651946e-03,5.83687210e-03
82,6.40080000e-01,1.01600000e-02,-6.44276639e-05,6.33922555e-03,6.33955295e-03
83,7.11200000e-01,1.01600000e-02,-6.43593276e-05,6.84397978e-03,6.84428239e-03
84,-7.11200000e-01,3.04800000e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00
85,-6.40080000e-01,3.04800000e-02,-1.93215920e-05,3.87890052e-05,4.33348687e-05
86,-5.68960000e-01,3.04800000e-02,-3.83964168e-05,1.25190324e-04,1.30946180e-04
87,-4.97840000e-01,3.04800000e-02,-5.64615472e-05,2.55757228e-04,2.61915380e-04
88,-4.26720000e-01,3.04800000e-02,-7.35139079e-05,4.27991876e-04,4.34259531e-04
89,-3.55600000e-01,3.04800000e-02,-8.95202806e-05,6.39379853e-04,6.45616355e-04
90,-2.84480000e-01,3.04800000e-02,-1.04480339e-04,8.87473413e-04,8.93602372e-04
91,-2.13360000e-01,3.04800000e-02,-1.18392054e-04,1.16982069e-03,1.17579638e-03
92,-1.42240000e-01,3.04800000e-02,-1.31255345e-04,1.48397503e-03,1.48976839e-03
93,-7.11200000e-02,3.04800000e-02,-1.43070085e-04,1.82748939e-03,1.83308115e-03
94,-1.11022302e-16,3.04800000e-02,-1.53836263e-04,2.19791710e-03,2.20329416e-03
95,7.11200000e-02,3.04800000e-02,-1.63553871e-04,2.59281146e-03,2.59796481e-03
96,1.42240000e-01,3.04800000e-02,-1.72222909e-04,3.00972583e-03,3.01464928e-03
97,2.13360000e-01,3.04800000e-02,-1.79843372e-04,3.44621352e-03,3.45090296e-03
98,2.84480000e-01,3.04800000e-02,-1.86415266e-04,3.89982789e-03,3.90428076e-03
99,3.55600000e-01,3.04800000e-02,-1.91938530e-04,4.36812226e-03,4.37233719e-03
100,4.26720000e-01,3.04800000e-02,-1.96413289e-04,4.84865046e-03,4.85262707e-03
101,4.97840000e-01,3.04800000e-02,-1.99838461e-04,5.33896473e-03,5.34270341e-03
102,5.68960000e-01,3.04800000e-02,-2.02216699e-04,5.83662842e-03,5.84013039e-03
103,6.40080000e-01,3.04800000e-02,-2.03527228e-04,6.33916827e-03,6.34243468e-03
104,7.11200000e-01,3.04800000e-02,-2.03806392e-04,6.84434459e-03,6.84737833e-03
105,-7.11200000e-01,5.08000000e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00
106,-6.40080000e-01,5.08000000e-02,-3.50102607e-05,4.13317535e-05,5.41667075e-05
107,-5.68960000e-01,5.08000000e-02,-6.73198090e-05,1.26998936e-04,1.43738257e-04
108,-4.97840000e-01,5.08000000e-02,-9.77250400e-05,2.57615757e-04,2.75528695e-04
109,-4.26720000e-01,5.08000000e-02,-1.26332302e-04,4.29703476e-04,4.47889415e-04
110,-3.55600000e-01,5.08000000e-02,-1.53181088e-04,6.40992559e-04,6.59041658e-04
111,-2.84480000e-01,5.08000000e-02,-1.78278867e-04,8.88975100e-04,9.06675290e-04
112,-2.13360000e-01,5.08000000e-02,-2.01628219e-04,1.17121433e-03,1.18844308e-03
113,-1.42240000e-01,5.08000000e-02,-2.23229716e-04,1.48525987e-03,1.50194154e-03
114,-7.11200000e-02,5.08000000e-02,-2.43083535e-04,1.82866562e-03,1.84475135e-03
115,-1.11022302e-16,5.08000000e-02,-2.61189719e-04,2.19898467e-03,2.21444206e-03
116,7.11200000e-02,5.08000000e-02,-2.77548280e-04,2.59377038e-03,2.60857774e-03
117,1.42240000e-01,5.08000000e-02,-2.92159222e-04,3.01057610e-03,3.02471907e-03
118,2.13360000e-01,5.08000000e-02,-3.05022550e-04,3.44695512e-03,3.46042459e-03
119,2.84480000e-01,5.08000000e-02,-3.16138267e-04,3.90046090e-03,3.91325167e-03
120,3.55600000e-01,5.08000000e-02,-3.25506440e-04,4.36864637e-03,4.38075628e-03
121,4.26720000e-01,5.08000000e-02,-3.33127067e-04,4.84906695e-03,4.86049626e-03
122,4.97840000e-01,5.08000000e-02,-3.39001267e-04,5.33926812e-03,5.35001925e-03
123,5.68960000e-01,5.08000000e-02,-3.43128300e-04,5.83684197e-03,5.84691895e-03
124,6.40080000e-01,5.08000000e-02,-3.45528415e-04,6.33919110e-03,6.34860092e-03
125,7.11200000e-01,5.08000000e-02,-3.46193214e-04,6.84460491e-03,6.85335437e-03
