element,n1,n2,n3,n4,sigma_x_pa,sigma_y_pa,tau_xy_pa,sigma_vm_pa
80,84,85,106,105,1.01266319e+06,1.26923338e+05,-5.13697695e+04,9.59678190e+05
81,85,86,107,106,9.81702463e+05,-2.70059067e+04,2.25915193e+04,9.96248935e+05
82,86,87,108,107,1.00309821e+06,4.97853386e+03,-3.20301709e+03,1.00063361e+06
83,87,88,109,108,1.00014555e+06,-9.45431768e+02,-3.16606074e+01,1.00061860e+06
84,88,89,110,109,9.99857057e+05,2.11035837e+02,5.95780681e+01,9.99751561e+05
85,89,90,111,110,1.00001667e+06,-5.00717540e+01,7.93152986e+00,1.00004171e+06
86,90,91,112,111,1.00000373e+06,1.08288071e+01,-7.28995893e+00,9.99998316e+05
87,91,92,113,112,9.99998422e+05,-2.08218873e+00,1.54896612e+00,9.99999463e+05
88,92,93,114,113,1.00000019e+06,4.07307881e-01,-4.76658356e-02,9.99999987e+05
89,93,94,115,114,1.00000001e+06,-9.89126764e-02,-5.34345760e-02,1.00000006e+06
90,94,95,116,115,9.99999996e+05,2.88679910e-02,1.42907962e-02,9.99999981e+05
91,95,96,117,116,9.99999999e+05,-8.51212593e-03,-1.68501013e-03,1.00000000e+06
92,96,97,118,117,1.00000000e+06,2.38272013e-03,1.65396390e-04,1.00000000e+06
93,97,98,119,118,1.00000000e+06,-6.51465067e-04,-9.28358112e-05,1.00000000e+06
94,98,99,120,119,1.00000000e+06,1.80519675e-04,4.49660508e-05,1.00000000e+06
95,99,100,121,120,1.00000000e+06,-5.07292744e-05,-1.28674766e-05,1.00000000e+06
96,100,101,122,121,1.00000000e+06,1.41131694e-05,2.45772881e-06,1.00000000e+06
97,101,102,123,122,1.00000000e+06,-3.81602838e-06,-3.56600464e-07,1.00000000e+06
98,102,103,124,123,1.00000000e+06,9.91639876e-07,5.53584898e-08,1.00000000e+06
99,103,104,125,124,1.00000000e+06,-1.95503527e-07,-8.54322317e-09,1.00000000e+06
