node,x_m,y_m,ux_m,uy_m,u_mag_m
55,2.13360000e-01,-1.01600000e-02,2.24535657e-05,-1.27792564e-03,1.27812288e-03
56,2.84480000e-01,-1.01600000e-02,2.75993414e-05,-1.09353368e-03,1.09388191e-03
57,3.55600000e-01,-1.01600000e-02,3.07439828e-05,-8.77502675e-04,8.78041079e-04
58,4.26720000e-01,-1.01600000e-02,3.13758498e-05,-6.45607021e-04,6.46368989e-04
59,4.97840000e-01,-1.01600000e-02,2.90109773e-05,-4.17141818e-04,4.18149415e-04
60,5.68960000e-01,-1.01600000e-02,2.31970845e-05,-2.14994091e-04,2.16241911e-04
61,6.40080000e-01,-1.01600000e-02,1.28729150e-05,-6.46758368e-05,6.59444903e-05
62,7.11200000e-01,-1.01600000e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00
63,-7.11200000e-01,1.01600000e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00
64,-6.40080000e-01,1.01600000e-02,1.30250467e-05,-6.45346962e-05,6.58359996e-05
65,-5.68960000e-01,1.01600000e-02,2.32775840e-05,-2.14855484e-04,2.16112760e-04
66,-4.97840000e-01,1.01600000e-02,2.90812468e-05,-4.17011045e-04,4.18023840e-04
67,-4.26720000e-01,1.01600000e-02,3.14393212e-05,-6.45474422e-04,6.46239630e-04
68,-3.55600000e-01,1.01600000e-02,3.07960784e-05,-8.77370073e-04,8.77910385e-04
69,-2.84480000e-01,1.01600000e-02,2.76410795e-05,-1.09340118e-03,1.09375050e-03
70,-2.13360000e-01,1.01600000e-02,2.24848791e-05,-1.27779311e-03,1.27799092e-03
71,-1.42240000e-01,1.01600000e-02,1.58247971e-05,-1.41826886e-03,1.41835714e-03
72,-7.11200000e-02,1.01600000e-02,8.16292596e-06,-1.50606141e-03,1.50608353e-03
73,-1.11022302e-16,1.01600000e-02,-3.99758718e-18,-1.53591010e-03,1.53591010e-03
74,7.11200000e-02,1.01600000e-02,-8.16292596e-06,-1.50606141e-03,1.50608353e-03
75,1.42240000e-01,1.01600000e-02,-1.58247971e-05,-1.41826886e-03,1.41835714e-03
76,2.13360000e-01,1.01600000e-02,-2.24848791e-05,-1.27779311e-03,1.27799092e-03
77,2.84480000e-01,1.01600000e-02,-2.76410795e-05,-1.09340118e-03,1.09375050e-03
78,3.55600000e-01,1.01600000e-02,-3.07960784e-05,-8.77370073e-04,8.77910385e-04
79,4.26720000e-01,1.01600000e-02,-3.14393212e-05,-6.45474422e-04,6.46239630e-04
80,4.97840000e-01,1.01600000e-02,-2.90812468e-05,-4.17011045e-04,4.18023840e-04
81,5.68960000e-01,1.01600000e-02,-2.32775840e-05,-2.14855484e-04,2.16112760e-04
82,6.40080000e-01,1.01600000e-02,-1.30250467e-05,-6.45346962e-05,6.58359996e-05
83,7.11200000e-01,1.01600000e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00
84,-7.11200000e-01,3.04800000e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00
85,-6.40080000e-01,3.04800000e-02,4.00104565e-05,-6.69157140e-05,7.79650525e-05
86,-5.68960000e-01,3.04800000e-02,7.05167962e-05,-2.16131764e-04,2.27344580e-04
87,-4.97840000e-01,3.04800000e-02,8.77996236e-05,-4.17608877e-04,4.26738735e-04
88,-4.26720000e-01,3.04800000e-02,9.48350997e-05,-6.45550604e-04,6.52479332e-04
89,-3.55600000e-01,3.04800000e-02,9.28006727e-05,-8.76960298e-04,8.81856751e-04
90,-2.84480000e-01,3.04800000e-02,8.32594946e-05,-1.09260862e-03,1.09577632e-03
91,-2.13360000e-01,3.04800000e-02,6.77050666e-05,-1.27669911e-03,1.27849310e-03
92,-1.42240000e-01,3.04800000e-02,4.76417611e-05,-1.41696030e-03,1.41776099e-03
93,-7.11200000e-02,3.04800000e-02,2.45723834e-05,-1.50462400e-03,1.50482464e-03
94,-1.11022302e-16,3.04800000e-02,-2.71231568e-18,-1.53442975e-03,1.53442975e-03
95,7.11200000e-02,3.04800000e-02,-2.45723834e-05,-1.50462400e-03,1.50482464e-03
96,1.42240000e-01,3.04800000e-02,-4.76417611e-05,-1.41696030e-03,1.41776099e-03
97,2.13360000e-01,3.04800000e-02,-6.77050666e-05,-1.27669911e-03,1.27849310e-03
98,2.84480000e-01,3.04800000e-02,-8.32594946e-05,-1.09260862e-03,1.09577632e-03
99,3.55600000e-01,3.04800000e-02,-9.28006727e-05,-8.76960298e-04,8.81856751e-04
100,4.26720000e-01,3.04800000e-02,-9.48350997e-05,-6.45550604e-04,6.52479332e-04
101,4.97840000e-01,3.04800000e-02,-8.77996236e-05,-4.17608877e-04,4.26738735e-04
102,5.68960000e-01,3.04800000e-02,-7.05167962e-05,-2.16131764e-04,2.27344580e-04
103,6.40080000e-01,3.04800000e-02,-4.00104565e-05,-6.69157140e-05,7.79650525e-05
104,7.11200000e-01,3.04800000e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00
105,-7.11200000e-01,5.08000000e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00
106,-6.40080000e-01,5.08000000e-02,7.09371098e-05,-7.22361221e-05,1.01242930e-04
107,-5.68960000e-01,5.08000000e-02,1.19608969e-04,-2.18513409e-04,2.49107237e-04
108,-4.97840000e-01,5.08000000e-02,1.48587225e-04,-4.19001594e-04,4.44567767e-04
109,-4.26720000e-01,5.08000000e-02,1.59905092e-04,-6.45766654e-04,6.65270028e-04
110,-3.55600000e-01,5.08000000e-02,1.56219785e-04,-8.76244201e-04,8.90060965e-04
111,-2.84480000e-01,5.08000000e-02,1.40006058e-04,-1.09111669e-03,1.10006242e-03
112,-2.13360000e-01,5.08000000e-02,1.13771986e-04,-1.27460667e-03,1.27967426e-03
113,-1.42240000e-01,5.08000000e-02,8.00230891e-05,-1.41443825e-03,1.41670013e-03
114,-7.11200000e-02,5.08000000e-02,4.12640492e-05,-1.50184433e-03,1.50241110e-03
115,-1.11022302e-16,5.08000000e-02,-1.35141030e-18,-1.53156418e-03,1.53156418e-03
116,7.11200000e-02,5.08000000e-02,-4.12640492e-05,-1.50184433e-03,1.50241110e-03
117,1.42240000e-01,5.08000000e-02,-8.00230891e-05,-1.41443825e-03,1.41670013e-03
118,2.13360000e-01,5.08000000e-02,-1.13771986e-04,-1.27460667e-03,1.27967426e-03
119,2.84480000e-01,5.08000000e-02,-1.40006058e-04,-1.09111669e-03,1.10006242e-03
120,3.55600000e-01,5.08000000e-02,-1.56219785e-04,-8.76244201e-04,8.90060965e-04
121,4.26720000e-01,5.08000000e-02,-1.59905092e-04,-6.45766654e-04,6.65270028e-04
122,4.97840000e-01,5.08000000e-02,-1.48587225e-04,-4.19001594e-04,4.44567767e-04
123,5.68960000e-01,5.08000000e-02,-1.19608969e-04,-2.18513409e-04,2.49107237e-04
124,6.40080000e-01,5.08000000e-02,-7.09371098e-05,-7.22361221e-05,1.01242930e-04
125,7.11200000e-01,5.08000000e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00
