node,x_m,y_m,ux_m,uy_m,u_mag_m
72,5.92666667e-01,-1.69333333e-02,1.88888139e-04,8.70362658e-03,8.70567599e-03
73,6.51933333e-01,-1.69333333e-02,1.90395704e-04,9.32248462e-03,9.32442866e-03
74,7.11200000e-01,-1.69333333e-02,1.91312419e-04,9.94345798e-03,9.94529824e-03
75,-7.11200000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
76,-6.51933333e-01,0.00000000e+00,5.63408289e-07,2.41274099e-05,2.41339872e-05
77,-5.92666667e-01,0.00000000e+00,1.17439044e-06,9.99626867e-05,9.99695850e-05
78,-5.33400000e-01,0.00000000e+00,1.77542307e-06,2.22804953e-04,2.22812027e-04
79,-4.74133333e-01,0.00000000e+00,2.37303053e-06,3.90969595e-04,3.90976796e-04
80,-4.14866667e-01,0.00000000e+00,2.97175517e-06,6.02271126e-04,6.02278457e-04
81,-3.55600000e-01,0.00000000e+00,3.57047814e-06,8.54541867e-04,8.54549326e-04
82,-2.96333333e-01,0.00000000e+00,4.16915490e-06,1.14562985e-03,1.14563744e-03
83,-2.37066667e-01,0.00000000e+00,4.76783877e-06,1.47337778e-03,1.47338550e-03
84,-1.77800000e-01,0.00000000e+00,5.36652236e-06,1.83562921e-03,1.83563706e-03
85,-1.18533333e-01,0.00000000e+00,5.96520623e-06,2.23022772e-03,2.23023570e-03
86,-5.92666667e-02,0.00000000e+00,6.56388994e-06,2.65501681e-03,2.65502492e-03
87,0.00000000e+00,0.00000000e+00,7.16257368e-06,3.10784001e-03,3.10784826e-03
88,5.92666667e-02,0.00000000e+00,7.76125742e-06,3.58654086e-03,3.58654926e-03
89,1.18533333e-01,0.00000000e+00,8.35994117e-06,4.08896289e-03,4.08897143e-03
90,1.77800000e-01,0.00000000e+00,8.95862491e-06,4.61294962e-03,4.61295832e-03
91,2.37066667e-01,0.00000000e+00,9.55730865e-06,5.15634458e-03,5.15635344e-03
92,2.96333333e-01,0.00000000e+00,1.01559924e-05,5.71699131e-03,5.71700034e-03
93,3.55600000e-01,0.00000000e+00,1.07546761e-05,6.29273334e-03,6.29274253e-03
94,4.14866667e-01,0.00000000e+00,1.13533599e-05,6.88141416e-03,6.88142352e-03
95,4.74133333e-01,0.00000000e+00,1.19520436e-05,7.48087745e-03,7.48088700e-03
96,5.33400000e-01,0.00000000e+00,1.25507274e-05,8.08896667e-03,8.08897641e-03
97,5.92666667e-01,0.00000000e+00,1.31494111e-05,8.70352179e-03,8.70353172e-03
98,6.51933333e-01,0.00000000e+00,1.37480948e-05,9.32241484e-03,9.32242497e-03
99,7.11200000e-01,0.00000000e+00,1.43467786e-05,9.94337052e-03,9.94338087e-03
100,-7.11200000e-01,1.69333333e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00
101,-6.51933333e-01,1.69333333e-02,-1.31549380e-05,2.47697302e-05,2.80462462e-05
102,-5.92666667e-01,1.69333333e-02,-2.67376505e-05,1.00497588e-04,1.03993592e-04
103,-5.33400000e-01,1.69333333e-02,-3.93349805e-05,2.23301349e-04,2.26739351e-04
104,-4.74133333e-01,1.69333333e-02,-5.13648167e-05,3.91448347e-04,3.94803942e-04
105,-4.14866667e-01,1.69333333e-02,-6.27848223e-05,6.02721289e-04,6.05982579e-04
106,-3.55600000e-01,1.69333333e-02,-7.35831595e-05,8.54965804e-04,8.58126451e-04
107,-2.96333333e-01,1.69333333e-02,-8.37671847e-05,1.14602748e-03,1.14908482e-03
108,-2.37066667e-01,1.69333333e-02,-9.33346516e-05,1.47374894e-03,1.47670150e-03
109,-1.77800000e-01,1.69333333e-02,-1.02286062e-04,1.83597399e-03,1.83882107e-03
110,-1.18533333e-01,1.69333333e-02,-1.10621326e-04,2.23054608e-03,2.23328747e-03
111,-5.92666667e-02,1.69333333e-02,-1.18340458e-04,2.65530876e-03,2.65794453e-03
112,0.00000000e+00,1.69333333e-02,-1.25443454e-04,3.10810556e-03,3.11063599e-03
113,5.92666667e-02,1.69333333e-02,-1.31930317e-04,3.58678001e-03,3.58920554e-03
114,1.18533333e-01,1.69333333e-02,-1.37801044e-04,4.08917563e-03,4.09149685e-03
115,1.77800000e-01,1.69333333e-02,-1.43055638e-04,4.61313595e-03,4.61535353e-03
116,2.37066667e-01,1.69333333e-02,-1.47694096e-04,5.15650451e-03,5.15861923e-03
117,2.96333333e-01,1.69333333e-02,-1.51716423e-04,5.71712484e-03,5.71913755e-03
118,3.55600000e-01,1.69333333e-02,-1.55122602e-04,6.29284046e-03,6.29475211e-03
119,4.14866667e-01,1.69333333e-02,-1.57912695e-04,6.88149489e-03,6.88330650e-03
120,4.74133333e-01,1.69333333e-02,-1.60086568e-04,7.48093168e-03,7.48264435e-03
121,5.33400000e-01,1.69333333e-02,-1.61643946e-04,8.08899473e-03,8.09060965e-03
122,5.92666667e-01,1.69333333e-02,-1.62589317e-04,8.70352395e-03,8.70504247e-03
123,6.51933333e-01,1.69333333e-02,-1.62899514e-04,9.32238198e-03,9.32380513e-03
124,7.11200000e-01,1.69333333e-02,-1.62618862e-04,9.94335535e-03,9.94468504e-03
125,-7.11200000e-01,3.38666667e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00
126,-6.51933333e-01,3.38666667e-02,-2.71633713e-05,2.68493121e-05,3.81933803e-05
127,-5.92666667e-01,3.38666667e-02,-5.47641205e-05,1.02179979e-04,1.15930397e-04
128,-5.33400000e-01,3.38666667e-02,-8.05414153e-05,2.24900600e-04,2.38887420e-04
129,-4.74133333e-01,3.38666667e-02,-1.05227839e-04,3.92986686e-04,4.06830964e-04
130,-4.14866667e-01,3.38666667e-02,-1.28654128e-04,6.04173726e-04,6.17719820e-04
131,-3.55600000e-01,3.38666667e-02,-1.50853198e-04,8.56340687e-04,8.69526342e-04
132,-2.96333333e-01,3.38666667e-02,-1.71819061e-04,1.14732280e-03,1.16011697e-03
133,-2.37066667e-01,3.38666667e-02,-1.91552850e-04,1.47496512e-03,1.48735154e-03
134,-1.77800000e-01,3.38666667e-02,-2.10054325e-04,1.83711093e-03,1.84908069e-03
135,-1.18533333e-01,3.38666667e-02,-2.27323542e-04,2.23160381e-03,2.24315215e-03
136,-5.92666667e-02,3.38666667e-02,-2.43360487e-04,2.65628727e-03,2.66741193e-03
137,0.00000000e+00,3.38666667e-02,-2.58165165e-04,3.10900485e-03,3.11970518e-03
138,5.92666667e-02,3.38666667e-02,-2.71737573e-04,3.58760008e-03,3.59787655e-03
139,1.18533333e-01,3.38666667e-02,-2.84077712e-04,4.08991649e-03,4.09977036e-03
140,1.77800000e-01,3.38666667e-02,-2.95185583e-04,4.61379759e-03,4.62323077e-03
141,2.37066667e-01,3.38666667e-02,-3.05061185e-04,5.15708694e-03,5.16610182e-03
142,2.96333333e-01,3.38666667e-02,-3.13704517e-04,5.71762805e-03,5.72622747e-03
143,3.55600000e-01,3.38666667e-02,-3.21115583e-04,6.29326444e-03,6.30145162e-03
144,4.14866667e-01,3.38666667e-02,-3.27294364e-04,6.88183970e-03,6.88961822e-03
145,4.74133333e-01,3.38666667e-02,-3.32241005e-04,7.48119710e-03,7.48857090e-03
146,5.33400000e-01,3.38666667e-02,-3.35954505e-04,8.08918117e-03,8.09615449e-03
147,5.92666667e-01,3.38666667e-02,-3.38440370e-04,8.70363336e-03,8.71021100e-03
148,6.51933333e-01,3.38666667e-02,-3.39675897e-04,9.32239032e-03,9.32857658e-03
149,7.11200000e-01,3.38666667e-02,-3.39715641e-04,9.94339217e-03,9.94919366e-03
150,-7.11200000e-01,5.08000000e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00
151,-6.51933333e-01,5.08000000e-02,-4.19796508e-05,3.05138875e-05,5.18978652e-05
152,-5.92666667e-01,5.08000000e-02,-8.28173802e-05,1.04894595e-04,1.33647277e-04
153,-5.33400000e-01,5.08000000e-02,-1.22031780e-04,2.27650021e-04,2.58294963e-04
154,-4.74133333e-01,5.08000000e-02,-1.59310683e-04,3.95569978e-04,4.26445191e-04
155,-4.14866667e-01,5.08000000e-02,-1.94757133e-04,6.06632297e-04,6.37128782e-04
156,-3.55600000e-01,5.08000000e-02,-2.28354134e-04,8.58665581e-04,8.88511221e-04
157,-2.96333333e-01,5.08000000e-02,-2.60102399e-04,1.14951604e-03,1.17857558e-03
158,-2.37066667e-01,5.08000000e-02,-2.90002392e-04,1.47702625e-03,1.50522687e-03
159,-1.77800000e-01,5.08000000e-02,-3.18053957e-04,1.83904005e-03,1.86634044e-03
160,-1.18533333e-01,5.08000000e-02,-3.44257121e-04,2.23340090e-03,2.25977710e-03
161,-5.92666667e-02,5.08000000e-02,-3.68611882e-04,2.65795233e-03,2.68339064e-03
162,0.00000000e+00,5.08000000e-02,-3.91118240e-04,3.11053788e-03,3.13503101e-03
163,5.92666667e-02,5.08000000e-02,-4.11776194e-04,3.58900108e-03,3.61254597e-03
164,1.18533333e-01,5.08000000e-02,-4.30585745e-04,4.09118546e-03,4.11378202e-03
165,1.77800000e-01,5.08000000e-02,-4.47546893e-04,4.61493454e-03,4.63658484e-03
166,2.37066667e-01,5.08000000e-02,-4.62659637e-04,5.15809185e-03,5.17879962e-03
167,2.96333333e-01,5.08000000e-02,-4.75923977e-04,5.71850093e-03,5.73827121e-03
168,3.55600000e-01,5.08000000e-02,-4.87339918e-04,6.29400530e-03,6.31284428e-03
169,4.14866667e-01,5.08000000e-02,-4.96907454e-04,6.88244851e-03,6.90036336e-03
170,4.74133333e-01,5.08000000e-02,-5.04626480e-04,7.48167399e-03,7.49867279e-03
171,5.33400000e-01,5.08000000e-02,-5.10498020e-04,8.08952543e-03,8.10561719e-03
172,5.92666667e-01,5.08000000e-02,-5.14516741e-04,8.70384911e-03,8.71904334e-03
173,6.51933333e-01,5.08000000e-02,-5.16696903e-04,9.32245458e-03,9.33676256e-03
174,7.11200000e-01,5.08000000e-02,-5.17074165e-04,9.94341873e-03,9.95685401e-03
