element,n1,n2,n3,n4,sigma_x_pa,sigma_y_pa,tau_xy_pa,sigma_vm_pa
987,1006,1007,1058,1057,1.00000000e+06,3.91683617e-09,-6.92123652e-09,1.00000000e+06
988,1007,1008,1059,1058,1.00000000e+06,-1.47531631e-10,4.05924251e-09,1.00000000e+06
989,1008,1009,1060,1059,1.00000000e+06,-7.99169977e-09,3.51192891e-09,1.00000000e+06
990,1009,1010,1061,1060,1.00000000e+06,1.55537613e-08,-3.04785259e-08,1.00000000e+06
991,1010,1011,1062,1061,1.00000000e+06,-1.86566284e-08,-1.41389346e-08,1.00000000e+06
992,1011,1012,1063,1062,1.00000000e+06,8.42748264e-09,-1.37626565e-08,1.00000000e+06
993,1012,1013,1064,1063,1.00000000e+06,1.93501743e-09,6.22569216e-09,1.00000000e+06
994,1013,1014,1065,1064,1.00000000e+06,-5.66987580e-10,7.34426433e-08,1.00000000e+06
995,1014,1015,1066,1065,1.00000000e+06,9.03912528e-09,4.98397444e-08,1.00000000e+06
996,1015,1016,1067,1066,1.00000000e+06,-1.58044531e-08,2.97715792e-08,1.00000000e+06
997,1016,1017,1068,1067,1.00000000e+06,1.82322381e-08,2.46291119e-08,1.00000000e+06
998,1017,1018,1069,1068,1.00000000e+06,-1.97385544e-08,-2.52562420e-08,1.00000000e+06
999,1018,1019,1070,1069,1.00000000e+06,8.06344618e-09,-2.11855971e-08,1.00000000e+06
