node,x_m,y_m,ux_m,uy_m,u_mag_m
29,-1.42240000e-01,-3.04800000e-02,8.09370937e-06,1.30629186e-07,8.09476345e-06
30,-7.11200000e-02,-3.04800000e-02,9.10970930e-06,1.30628439e-07,9.11064583e-06
31,-1.11022302e-16,-3.04800000e-02,1.01257093e-05,1.30628582e-07,1.01265519e-05
32,7.11200000e-02,-3.04800000e-02,1.11417093e-05,1.30628572e-07,1.11424750e-05
33,1.42240000e-01,-3.04800000e-02,1.21577093e-05,1.30628572e-07,1.21584111e-05
34,2.13360000e-01,-3.04800000e-02,1.31737093e-05,1.30628571e-07,1.31743569e-05
35,2.84480000e-01,-3.04800000e-02,1.41897093e-05,1.30628571e-07,1.41903106e-05
36,3.55600000e-01,-3.04800000e-02,1.52057093e-05,1.30628571e-07,1.52062704e-05
37,4.26720000e-01,-3.04800000e-02,1.62217093e-05,1.30628571e-07,1.62222353e-05
38,4.97840000e-01,-3.04800000e-02,1.72377093e-05,1.30628571e-07,1.72382043e-05
39,5.68960000e-01,-3.04800000e-02,1.82537093e-05,1.30628571e-07,1.82541767e-05
40,6.40080000e-01,-3.04800000e-02,1.92697093e-05,1.30628571e-07,1.92701521e-05
41,7.11200000e-01,-3.04800000e-02,2.02857093e-05,1.30628571e-07,2.02861299e-05
42,-7.11200000e-01,-1.01600000e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00
43,-6.40080000e-01,-1.01600000e-02,9.62586924e-07,4.63728208e-08,9.63703287e-07
44,-5.68960000e-01,-1.01600000e-02,1.99869313e-06,4.55403571e-08,1.99921188e-06
45,-4.97840000e-01,-1.01600000e-02,3.01462520e-06,4.29665227e-08,3.01493138e-06
46,-4.26720000e-01,-1.01600000e-02,4.02942971e-06,4.35664698e-08,4.02966522e-06
47,-3.55600000e-01,-1.01600000e-02,5.04573823e-06,4.35673001e-08,5.04592631e-06
48,-2.84480000e-01,-1.01600000e-02,6.06171221e-06,4.35350170e-08,6.06186854e-06
49,-2.13360000e-01,-1.01600000e-02,7.07770826e-06,4.35441555e-08,7.07784221e-06
50,-1.42240000e-01,-1.01600000e-02,8.09370926e-06,4.35426612e-08,8.09382638e-06
51,-7.11200000e-02,-1.01600000e-02,9.10970937e-06,4.35429228e-08,9.10981343e-06
52,-1.11022302e-16,-1.01600000e-02,1.01257093e-05,4.35428302e-08,1.01258029e-05
53,7.11200000e-02,-1.01600000e-02,1.11417093e-05,4.35428653e-08,1.11417944e-05
54,1.42240000e-01,-1.01600000e-02,1.21577093e-05,4.35428552e-08,1.21577873e-05
55,2.13360000e-01,-1.01600000e-02,1.31737093e-05,4.35428575e-08,1.31737813e-05
56,2.84480000e-01,-1.01600000e-02,1.41897093e-05,4.35428570e-08,1.41897761e-05
57,3.55600000e-01,-1.01600000e-02,1.52057093e-05,4.35428571e-08,1.52057716e-05
58,4.26720000e-01,-1.01600000e-02,1.62217093e-05,4.35428571e-08,1.62217677e-05
59,4.97840000e-01,-1.01600000e-02,1.72377093e-05,4.35428571e-08,1.72377643e-05
60,5.68960000e-01,-1.01600000e-02,1.82537093e-05,4.35428571e-08,1.82537612e-05
61,6.40080000e-01,-1.01600000e-02,1.92697093e-05,4.35428571e-08,1.92697585e-05
62,7.11200000e-01,-1.01600000e-02,2.02857093e-05,4.35428571e-08,2.02857560e-05
63,-7.11200000e-01,1.01600000e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00
64,-6.40080000e-01,1.01600000e-02,9.62586924e-07,-4.63728208e-08,9.63703287e-07
65,-5.68960000e-01,1.01600000e-02,1.99869313e-06,-4.55403571e-08,1.99921188e-06
66,-4.97840000e-01,1.01600000e-02,3.01462520e-06,-4.29665227e-08,3.01493138e-06
67,-4.26720000e-01,1.01600000e-02,4.02942971e-06,-4.35664698e-08,4.02966522e-06
68,-3.55600000e-01,1.01600000e-02,5.04573823e-06,-4.35673001e-08,5.04592631e-06
69,-2.84480000e-01,1.01600000e-02,6.06171221e-06,-4.35350170e-08,6.06186854e-06
70,-2.13360000e-01,1.01600000e-02,7.07770826e-06,-4.35441555e-08,7.07784221e-06
71,-1.42240000e-01,1.01600000e-02,8.09370926e-06,-4.35426612e-08,8.09382638e-06
72,-7.11200000e-02,1.01600000e-02,9.10970937e-06,-4.35429228e-08,9.10981343e-06
73,-1.11022302e-16,1.01600000e-02,1.01257093e-05,-4.35428303e-08,1.01258029e-05
74,7.11200000e-02,1.01600000e-02,1.11417093e-05,-4.35428654e-08,1.11417944e-05
75,1.42240000e-01,1.01600000e-02,1.21577093e-05,-4.35428553e-08,1.21577873e-05
76,2.13360000e-01,1.01600000e-02,1.31737093e-05,-4.35428576e-08,1.31737813e-05
77,2.84480000e-01,1.01600000e-02,1.41897093e-05,-4.35428571e-08,1.41897761e-05
78,3.55600000e-01,1.01600000e-02,1.52057093e-05,-4.35428572e-08,1.52057716e-05
79,4.26720000e-01,1.01600000e-02,1.62217093e-05,-4.35428572e-08,1.62217677e-05
80,4.97840000e-01,1.01600000e-02,1.72377093e-05,-4.35428572e-08,1.72377643e-05
81,5.68960000e-01,1.01600000e-02,1.82537093e-05,-4.35428572e-08,1.82537612e-05
82,6.40080000e-01,1.01600000e-02,1.92697093e-05,-4.35428572e-08,1.92697585e-05
83,7.11200000e-01,1.01600000e-02,2.02857093e-05,-4.35428572e-08,2.02857560e-05
84,-7.11200000e-01,3.04800000e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00
85,-6.40080000e-01,3.04800000e-02,9.73812173e-07,-1.41639782e-07,9.84058929e-07
86,-5.68960000e-01,3.04800000e-02,1.99968176e-06,-1.35091313e-07,2.00423970e-06
87,-4.97840000e-01,3.04800000e-02,3.01316680e-06,-1.29097395e-07,3.01593108e-06
88,-4.26720000e-01,3.04800000e-02,4.02984755e-06,-1.30787282e-07,4.03196932e-06
89,-3.55600000e-01,3.04800000e-02,5.04568012e-06,-1.30646327e-07,5.04737123e-06
90,-2.84480000e-01,3.04800000e-02,6.06171422e-06,-1.30623105e-07,6.06312145e-06
91,-2.13360000e-01,3.04800000e-02,7.07770865e-06,-1.30627771e-07,7.07891399e-06
92,-1.42240000e-01,3.04800000e-02,8.09370937e-06,-1.30629186e-07,8.09476345e-06
93,-7.11200000e-02,3.04800000e-02,9.10970930e-06,-1.30628439e-07,9.11064583e-06
94,-1.11022302e-16,3.04800000e-02,1.01257093e-05,-1.30628582e-07,1.01265519e-05
95,7.11200000e-02,3.04800000e-02,1.11417093e-05,-1.30628572e-07,1.11424750e-05
96,1.42240000e-01,3.04800000e-02,1.21577093e-05,-1.30628572e-07,1.21584111e-05
97,2.13360000e-01,3.04800000e-02,1.31737093e-05,-1.30628571e-07,1.31743569e-05
98,2.84480000e-01,3.04800000e-02,1.41897093e-05,-1.30628572e-07,1.41903106e-05
99,3.55600000e-01,3.04800000e-02,1.52057093e-05,-1.30628571e-07,1.52062704e-05
100,4.26720000e-01,3.04800000e-02,1.62217093e-05,-1.30628571e-07,1.62222353e-05
101,4.97840000e-01,3.04800000e-02,1.72377093e-05,-1.30628571e-07,1.72382043e-05
102,5.68960000e-01,3.04800000e-02,1.82537093e-05,-1.30628571e-07,1.82541767e-05
103,6.40080000e-01,3.04800000e-02,1.92697093e-05,-1.30628572e-07,1.92701521e-05
104,7.11200000e-01,3.04800000e-02,2.02857093e-05,-1.30628572e-07,2.02861299e-05
105,-7.11200000e-01,5.08000000e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00
106,-6.40080000e-01,5.08000000e-02,1.00654695e-06,-2.44328712e-07,1.03577666e-06
107,-5.68960000e-01,5.08000000e-02,1.99195958e-06,-2.19065762e-07,2.00396925e-06
108,-4.97840000e-01,5.08000000e-02,3.01373519e-06,-2.16943600e-07,3.02153344e-06
109,-4.26720000e-01,5.08000000e-02,4.02992652e-06,-2.17686746e-07,4.03580169e-06
110,-3.55600000e-01,5.08000000e-02,5.04567485e-06,-2.17770874e-07,5.05037215e-06
111,-2.84480000e-01,5.08000000e-02,6.06170515e-06,-2.17701962e-07,6.06561319e-06
112,-2.13360000e-01,5.08000000e-02,7.07771170e-06,-2.17714706e-07,7.08105943e-06
113,-1.42240000e-01,5.08000000e-02,8.09370904e-06,-2.17714613e-07,8.09663669e-06
114,-7.11200000e-02,5.08000000e-02,9.10970925e-06,-2.17714237e-07,9.11231047e-06
115,-1.11022302e-16,5.08000000e-02,1.01257093e-05,-2.17714273e-07,1.01280496e-05
116,7.11200000e-02,5.08000000e-02,1.11417093e-05,-2.17714293e-07,1.11438362e-05
117,1.42240000e-01,5.08000000e-02,1.21577093e-05,-2.17714284e-07,1.21596585e-05
118,2.13360000e-01,5.08000000e-02,1.31737093e-05,-2.17714286e-07,1.31755082e-05
119,2.84480000e-01,5.08000000e-02,1.41897093e-05,-2.17714286e-07,1.41913794e-05
120,3.55600000e-01,5.08000000e-02,1.52057093e-05,-2.17714286e-07,1.52072678e-05
121,4.26720000e-01,5.08000000e-02,1.62217093e-05,-2.17714286e-07,1.62231702e-05
122,4.97840000e-01,5.08000000e-02,1.72377093e-05,-2.17714286e-07,1.72390841e-05
123,5.68960000e-01,5.08000000e-02,1.82537093e-05,-2.17714286e-07,1.82550076e-05
124,6.40080000e-01,5.08000000e-02,1.92697093e-05,-2.17714286e-07,1.92709392e-05
125,7.11200000e-01,5.08000000e-02,2.02857093e-05,-2.17714286e-07,2.02868776e-05
