node,x_m,y_m,ux_m,uy_m,u_mag_m
21,-1.13792000e-01,-5.08000000e-02,3.94077764e-04,2.49909263e-03,2.52997258e-03
22,-8.53440000e-02,-5.08000000e-02,4.07718369e-04,2.72080812e-03,2.75118722e-03
23,-5.68960000e-02,-5.08000000e-02,4.20890438e-04,2.94987023e-03,2.97974548e-03
24,-2.84480000e-02,-5.08000000e-02,4.33593973e-04,3.18601659e-03,3.21538573e-03
25,0.00000000e+00,-5.08000000e-02,4.45828974e-04,3.42898481e-03,3.45784619e-03
26,2.84480000e-02,-5.08000000e-02,4.57595440e-04,3.67851251e-03,3.70686496e-03
27,5.68960000e-02,-5.08000000e-02,4.68893371e-04,3.93433732e-03,3.96218010e-03
28,8.53440000e-02,-5.08000000e-02,4.79722768e-04,4.19619685e-03,4.22352956e-03
29,1.13792000e-01,-5.08000000e-02,4.90083630e-04,4.46382873e-03,4.49065128e-03
30,1.42240000e-01,-5.08000000e-02,4.99975958e-04,4.73697058e-03,4.76328313e-03
31,1.70688000e-01,-5.08000000e-02,5.09399751e-04,5.01536001e-03,5.04116298e-03
32,1.99136000e-01,-5.08000000e-02,5.18355009e-04,5.29873465e-03,5.32402863e-03
33,2.27584000e-01,-5.08000000e-02,5.26841733e-04,5.58683212e-03,5.61161790e-03
34,2.56032000e-01,-5.08000000e-02,5.34859922e-04,5.87939005e-03,5.90366856e-03
35,2.84480000e-01,-5.08000000e-02,5.42409576e-04,6.17614604e-03,6.19991839e-03
36,3.12928000e-01,-5.08000000e-02,5.49490696e-04,6.47683772e-03,6.50010514e-03
37,3.41376000e-01,-5.08000000e-02,5.56103282e-04,6.78120271e-03,6.80396657e-03
38,3.69824000e-01,-5.08000000e-02,5.62247332e-04,7.08897864e-03,7.11124041e-03
39,3.98272000e-01,-5.08000000e-02,5.67922848e-04,7.39990311e-03,7.42166440e-03
40,4.26720000e-01,-5.08000000e-02,5.73129830e-04,7.71371376e-03,7.73497626e-03
41,4.55168000e-01,-5.08000000e-02,5.77868277e-04,8.03014821e-03,8.05091373e-03
42,4.83616000e-01,-5.08000000e-02,5.82138189e-04,8.34894406e-03,8.36921453e-03
43,5.12064000e-01,-5.08000000e-02,5.85939567e-04,8.66983896e-03,8.68961637e-03
44,5.40512000e-01,-5.08000000e-02,5.89272416e-04,8.99257051e-03,9.01185698e-03
45,5.68960000e-01,-5.08000000e-02,5.92136741e-04,9.31687636e-03,9.33567411e-03
46,5.97408000e-01,-5.08000000e-02,5.94532377e-04,9.64249414e-03,9.66080546e-03
47,6.25856000e-01,-5.08000000e-02,5.96458978e-04,9.96916108e-03,9.98698833e-03
48,6.54304000e-01,-5.08000000e-02,5.97915920e-04,1.02966099e-02,1.03139556e-02
49,6.82752000e-01,-5.08000000e-02,5.98948900e-04,1.06245836e-02,1.06414528e-02
50,7.11200000e-01,-5.08000000e-02,5.99536989e-04,1.09530682e-02,1.09694643e-02
51,-7.11200000e-01,-4.57200000e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00
52,-6.82752000e-01,-4.57200000e-02,2.06348779e-05,1.04354719e-05,2.31235218e-05
53,-6.54304000e-01,-4.57200000e-02,4.13390926e-05,3.02616612e-05,5.12317160e-05
54,-6.25856000e-01,-4.57200000e-02,6.15535368e-05,6.24606543e-05,8.76936214e-05
55,-5.97408000e-01,-4.57200000e-02,8.14690490e-05,1.07099150e-04,1.34563866e-04
56,-5.68960000e-01,-4.57200000e-02,1.00939918e-04,1.63797984e-04,1.92402304e-04
57,-5.40512000e-01,-4.57200000e-02,1.19993100e-04,2.32308546e-04,2.61468171e-04
58,-5.12064000e-01,-4.57200000e-02,1.38623446e-04,3.12362828e-04,3.41741125e-04
59,-4.83616000e-01,-4.57200000e-02,1.56832326e-04,4.03699647e-04,4.33093274e-04
60,-4.55168000e-01,-4.57200000e-02,1.74619460e-04,5.06056368e-04,5.35336346e-04
61,-4.26720000e-01,-4.57200000e-02,1.91984915e-04,6.19170646e-04,6.48251877e-04
62,-3.98272000e-01,-4.57200000e-02,2.08928687e-04,7.42780093e-04,7.71604474e-04
63,-3.69824000e-01,-4.57200000e-02,2.25450779e-04,8.76622336e-04,9.05149034e-04
64,-3.41376000e-01,-4.57200000e-02,2.41551190e-04,1.02043500e-03,1.04863462e-03
65,-3.12928000e-01,-4.57200000e-02,2.57229920e-04,1.17395569e-03,1.20180664e-03
66,-2.84480000e-01,-4.57200000e-02,2.72486969e-04,1.33692204e-03,1.36440819e-03
67,-2.56032000e-01,-4.57200000e-02,2.87322336e-04,1.50907168e-03,1.53618080e-03
68,-2.27584000e-01,-4.57200000e-02,3.01736023e-04,1.69014221e-03,1.71686496e-03
69,-1.99136000e-01,-4.57200000e-02,3.15728028e-04,1.87987126e-03,1.90620044e-03
70,-1.70688000e-01,-4.57200000e-02,3.29298352e-04,2.07799645e-03,2.10392648e-03
71,-1.42240000e-01,-4.57200000e-02,3.42446995e-04,2.28425540e-03,2.30978195e-03
72,-1.13792000e-01,-4.57200000e-02,3.55173957e-04,2.49838573e-03,2.52350546e-03
73,-8.53440000e-02,-4.57200000e-02,3.67479238e-04,2.72012506e-03,2.74483540e-03
74,-5.68960000e-02,-4.57200000e-02,3.79362837e-04,2.94921102e-03,2.97351001e-03
75,-2.84480000e-02,-4.57200000e-02,3.90824756e-04,3.18538122e-03,3.20926744e-03
76,0.00000000e+00,-4.57200000e-02,4.01864993e-04,3.42837328e-03,3.45184572e-03
77,2.84480000e-02,-4.57200000e-02,4.12483549e-04,3.67792483e-03,3.70098281e-03
78,5.68960000e-02,-4.57200000e-02,4.22680424e-04,3.93377348e-03,3.95641663e-03
79,8.53440000e-02,-4.57200000e-02,4.32455618e-04,4.19565686e-03,4.21788506e-03
80,1.13792000e-01,-4.57200000e-02,4.41809131e-04,4.46331259e-03,4.48512593e-03
81,1.42240000e-01,-4.57200000e-02,4.50740963e-04,4.73647828e-03,4.75787704e-03
82,1.70688000e-01,-4.57200000e-02,4.59251113e-04,5.01489156e-03,5.03587618e-03
83,1.99136000e-01,-4.57200000e-02,4.67339582e-04,5.29829005e-03,5.31886113e-03
84,2.27584000e-01,-4.57200000e-02,4.75006371e-04,5.58641136e-03,5.60656963e-03
85,2.56032000e-01,-4.57200000e-02,4.82251478e-04,5.87899313e-03,5.89873942e-03
86,2.84480000e-01,-4.57200000e-02,4.89074904e-04,6.17577297e-03,6.19510823e-03
87,3.12928000e-01,-4.57200000e-02,4.95476648e-04,6.47648849e-03,6.49541379e-03
88,3.41376000e-01,-4.57200000e-02,5.01456712e-04,6.78087733e-03,6.79939381e-03
89,3.69824000e-01,-4.57200000e-02,5.07015094e-04,7.08867710e-03,7.10678601e-03
90,3.98272000e-01,-4.57200000e-02,5.12151796e-04,7.39962542e-03,7.41732808e-03
91,4.26720000e-01,-4.57200000e-02,5.16866816e-04,7.71345992e-03,7.73075774e-03
92,4.55168000e-01,-4.57200000e-02,5.21160155e-04,8.02991821e-03,8.04681268e-03
93,4.83616000e-01,-4.57200000e-02,5.25031813e-04,8.34873791e-03,8.36523061e-03
94,5.12064000e-01,-4.57200000e-02,5.28481789e-04,8.66965665e-03,8.68574921e-03
95,5.40512000e-01,-4.57200000e-02,5.31510092e-04,8.99241204e-03,9.00810620e-03
96,5.68960000e-01,-4.57200000e-02,5.34116698e-04,9.31674175e-03,9.33203930e-03
97,5.97408000e-01,-4.57200000e-02,5.36301608e-04,9.64238334e-03,9.65728616e-03
98,6.25856000e-01,-4.57200000e-02,5.38063970e-04,9.96907441e-03,9.98358440e-03
99,6.54304000e-01,-4.57200000e-02,5.39408061e-04,1.02965457e-02,1.03106651e-02
100,6.82752000e-01,-4.57200000e-02,5.40346179e-04,1.06245456e-02,1.06382772e-02
101,7.11200000e-01,-4.57200000e-02,5.40885030e-04,1.09530323e-02,1.09663792e-02
102,-7.11200000e-01,-4.06400000e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00
103,-6.82752000e-01,-4.06400000e-02,1.80476434e-05,9.22039848e-06,2.02665532e-05
104,-6.54304000e-01,-4.06400000e-02,3.67185779e-05,2.92323426e-05,4.69338238e-05
105,-6.25856000e-01,-4.06400000e-02,5.47426795e-05,6.14458799e-05,8.22943322e-05
106,-5.97408000e-01,-4.06400000e-02,7.24622318e-05,1.06100494e-04,1.28483812e-04
107,-5.68960000e-01,-4.06400000e-02,8.98054264e-05,1.62823128e-04,1.85947265e-04
108,-5.40512000e-01,-4.06400000e-02,1.06772209e-04,2.31354230e-04,2.54804012e-04
109,-5.12064000e-01,-4.06400000e-02,1.23364784e-04,3.11430070e-04,3.34973967e-04
110,-4.83616000e-01,-4.06400000e-02,1.39582302e-04,4.02788168e-04,4.26288080e-04
111,-4.55168000e-01,-4.06400000e-02,1.55425036e-04,5.05166239e-04,5.28535590e-04
112,-4.26720000e-01,-4.06400000e-02,1.70892922e-04,6.18301848e-04,6.41483878e-04
113,-3.98272000e-01,-4.06400000e-02,1.85985984e-04,7.41932632e-04,7.64888761e-04
114,-3.69824000e-01,-4.06400000e-02,2.00704217e-04,8.75796209e-04,8.98499406e-04
115,-3.41376000e-01,-4.06400000e-02,2.15047623e-04,1.01963020e-03,1.04206105e-03
116,-3.12928000e-01,-4.06400000e-02,2.29016202e-04,1.17317223e-03,1.19531649e-03
117,-2.84480000e-01,-4.06400000e-02,2.42609953e-04,1.33615992e-03,1.35800697e-03
118,-2.56032000e-01,-4.06400000e-02,2.55828876e-04,1.50833089e-03,1.52987270e-03
119,-2.27584000e-01,-4.06400000e-02,2.68672972e-04,1.68942276e-03,1.71065321e-03
120,-1.99136000e-01,-4.06400000e-02,2.81142239e-04,1.87917314e-03,1.90008754e-03
121,-1.70688000e-01,-4.06400000e-02,2.93236680e-04,2.07731967e-03,2.09791438e-03
122,-1.42240000e-01,-4.06400000e-02,3.04956292e-04,2.28359995e-03,2.30387219e-03
123,-1.13792000e-01,-4.06400000e-02,3.16301077e-04,2.49775162e-03,2.51769925e-03
124,-8.53440000e-02,-4.06400000e-02,3.27271034e-04,2.71951229e-03,2.73913370e-03
125,-5.68960000e-02,-4.06400000e-02,3.37866163e-04,2.94861958e-03,2.96791357e-03
126,-2.84480000e-02,-4.06400000e-02,3.48086465e-04,3.18481111e-03,3.20377684e-03
127,0.00000000e+00,-4.06400000e-02,3.57931939e-04,3.42782451e-03,3.44646140e-03
128,2.84480000e-02,-4.06400000e-02,3.67402586e-04,3.67739740e-03,3.69570511e-03
129,5.68960000e-02,-4.06400000e-02,3.76498404e-04,3.93326738e-03,3.95124580e-03
130,8.53440000e-02,-4.06400000e-02,3.85219395e-04,4.19517210e-03,4.21282125e-03
131,1.13792000e-01,-4.06400000e-02,3.93565559e-04,4.46284916e-03,4.48016924e-03
132,1.42240000e-01,-4.06400000e-02,4.01536894e-04,4.73603618e-03,4.75302752e-03
133,1.70688000e-01,-4.06400000e-02,4.09133402e-04,5.01447080e-03,5.03113382e-03
134,1.99136000e-01,-4.06400000e-02,4.16355083e-04,5.29789062e-03,5.31422587e-03
135,2.27584000e-01,-4.06400000e-02,4.23201935e-04,5.58603327e-03,5.60204138e-03
136,2.56032000e-01,-4.06400000e-02,4.29673960e-04,5.87863637e-03,5.89431805e-03
137,2.84480000e-01,-4.06400000e-02,4.35771158e-04,6.17543754e-03,6.19079360e-03
138,3.12928000e-01,-4.06400000e-02,4.41493527e-04,6.47617441e-03,6.49120570e-03
139,3.41376000e-01,-4.06400000e-02,4.46841069e-04,6.78058458e-03,6.79529206e-03
140,3.69824000e-01,-4.06400000e-02,4.51813783e-04,7.08840568e-03,7.10279036e-03
141,3.98272000e-01,-4.06400000e-02,4.56411670e-04,7.39937534e-03,7.41343827e-03
142,4.26720000e-01,-4.06400000e-02,4.60634729e-04,7.71323117e-03,7.72697350e-03
143,4.55168000e-01,-4.06400000e-02,4.64482960e-04,8.02971080e-03,8.04313371e-03
144,4.83616000e-01,-4.06400000e-02,4.67956363e-04,8.34855183e-03,8.36165659e-03
145,5.12064000e-01,-4.06400000e-02,4.71054940e-04,8.66949191e-03,8.68227981e-03
146,5.40512000e-01,-4.06400000e-02,4.73778686e-04,8.99226864e-03,9.00474106e-03
147,5.68960000e-01,-4.06400000e-02,4.76127619e-04,9.31661967e-03,9.32877803e-03
148,5.97408000e-01,-4.06400000e-02,4.78101646e-04,9.64228265e-03,9.65412844e-03
149,6.25856000e-01,-4.06400000e-02,4.79700618e-04,9.96899494e-03,9.98052968e-03
150,6.54304000e-01,-4.06400000e-02,4.80927631e-04,1.02964874e-02,1.03077128e-02
151,6.82752000e-01,-4.06400000e-02,4.81775403e-04,1.06245136e-02,1.06354312e-02
152,7.11200000e-01,-4.06400000e-02,4.82277732e-04,1.09529811e-02,1.09635937e-02
153,-7.11200000e-01,-3.55600000e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00
154,-6.82752000e-01,-3.55600000e-02,1.56291127e-05,8.20573113e-06,1.76522856e-05
155,-6.54304000e-01,-3.55600000e-02,3.20935113e-05,2.82919543e-05,4.27835032e-05
156,-6.25856000e-01,-3.55600000e-02,4.79566884e-05,6.05520749e-05,7.72424607e-05
157,-5.97408000e-01,-3.55600000e-02,6.34852947e-05,1.05217715e-04,1.22886738e-04
158,-5.68960000e-01,-3.55600000e-02,7.86974766e-05,1.61960905e-04,1.80068397e-04
159,-5.40512000e-01,-3.55600000e-02,9.35791316e-05,2.30510504e-04,2.48781323e-04
160,-5.12064000e-01,-3.55600000e-02,1.08133518e-04,3.10605192e-04,3.28889712e-04
161,-4.83616000e-01,-3.55600000e-02,1.22359795e-04,4.01982125e-04,4.20192275e-04
162,-4.55168000e-01,-3.55600000e-02,1.36258096e-04,5.04379015e-04,5.22460008e-04
163,-4.26720000e-01,-3.55600000e-02,1.49828421e-04,6.17533452e-04,6.35449542e-04
164,-3.98272000e-01,-3.55600000e-02,1.63070770e-04,7.41183060e-04,7.58910011e-04
165,-3.69824000e-01,-3.55600000e-02,1.75985146e-04,8.75065463e-04,8.92586318e-04
166,-3.41376000e-01,-3.55600000e-02,1.88571547e-04,1.01891828e-03,1.03622087e-03
167,-3.12928000e-01,-3.55600000e-02,2.00829975e-04,1.17247914e-03,1.18955454e-03
168,-2.84480000e-01,-3.55600000e-02,2.12760428e-04,1.33548565e-03,1.35232723e-03
169,-2.56032000e-01,-3.55600000e-02,2.24362906e-04,1.50767544e-03,1.52427818e-03
170,-2.27584000e-01,-3.55600000e-02,2.35637411e-04,1.68878613e-03,1.70514621e-03
171,-1.99136000e-01,-3.55600000e-02,2.46583941e-04,1.87855534e-03,1.89466984e-03
172,-1.70688000e-01,-3.55600000e-02,2.57202498e-04,2.07672069e-03,2.09258739e-03
173,-1.42240000e-01,-3.55600000e-02,2.67493080e-04,2.28301981e-03,2.29863698e-03
174,-1.13792000e-01,-3.55600000e-02,2.77455687e-04,2.49719030e-03,2.51255667e-03
175,-8.53440000e-02,-3.55600000e-02,2.87090321e-04,2.71896979e-03,2.73408441e-03
176,-5.68960000e-02,-3.55600000e-02,2.96396980e-04,2.94809591e-03,2.96295809e-03
177,-2.84480000e-02,-3.55600000e-02,3.05375665e-04,3.18430627e-03,3.19891555e-03
178,0.00000000e+00,-3.55600000e-02,3.14026376e-04,3.42733849e-03,3.44169460e-03
179,2.84480000e-02,-3.55600000e-02,3.22349113e-04,3.67693020e-03,3.69103300e-03
180,5.68960000e-02,-3.55600000e-02,3.30343875e-04,3.93281901e-03,3.94666853e-03
181,8.53440000e-02,-3.55600000e-02,3.38010663e-04,4.19474255e-03,4.20833890e-03
182,1.13792000e-01,-3.55600000e-02,3.45349477e-04,4.46243844e-03,4.47578184e-03
183,1.42240000e-01,-3.55600000e-02,3.52360317e-04,4.73564429e-03,4.74873505e-03
184,1.70688000e-01,-3.55600000e-02,3.59043182e-04,5.01409773e-03,5.02693625e-03
185,1.99136000e-01,-3.55600000e-02,3.65398074e-04,5.29753638e-03,5.31012311e-03
186,2.27584000e-01,-3.55600000e-02,3.71424991e-04,5.58569785e-03,5.59803332e-03
187,2.56032000e-01,-3.55600000e-02,3.77123934e-04,5.87831978e-03,5.89040456e-03
188,2.84480000e-01,-3.55600000e-02,3.82494902e-04,6.17513977e-03,6.18697451e-03
189,3.12928000e-01,-3.55600000e-02,3.87537897e-04,6.47589546e-03,6.48748084e-03
190,3.41376000e-01,-3.55600000e-02,3.92252917e-04,6.78032446e-03,6.79166122e-03
191,3.69824000e-01,-3.55600000e-02,3.96639963e-04,7.08816439e-03,7.09925332e-03
192,3.98272000e-01,-3.55600000e-02,4.00699034e-04,7.39915287e-03,7.40999480e-03
193,4.26720000e-01,-3.55600000e-02,4.04430132e-04,7.71302753e-03,7.72362333e-03
194,4.55168000e-01,-3.55600000e-02,4.07833255e-04,8.02952598e-03,8.03987658e-03
195,4.83616000e-01,-3.55600000e-02,4.10908404e-04,8.34838584e-03,8.35849220e-03
196,5.12064000e-01,-3.55600000e-02,4.13655579e-04,8.66934474e-03,8.67920786e-03
197,5.40512000e-01,-3.55600000e-02,4.16074776e-04,8.99214029e-03,9.00176123e-03
198,5.68960000e-01,-3.55600000e-02,4.18166017e-04,9.31651014e-03,9.32588998e-03
199,5.97408000e-01,-3.55600000e-02,4.19929223e-04,9.64219198e-03,9.65133187e-03
200,6.25856000e-01,-3.55600000e-02,4.21364830e-04,9.96892286e-03,9.97782398e-03
201,6.54304000e-01,-3.55600000e-02,4.22472704e-04,1.02964352e-02,1.03050988e-02
202,6.82752000e-01,-3.55600000e-02,4.23236167e-04,1.06244854e-02,1.06329121e-02
203,7.11200000e-01,-3.55600000e-02,4.23707918e-04,1.09529212e-02,1.09611136e-02
204,-7.11200000e-01,-3.04800000e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00
205,-6.82752000e-01,-3.04800000e-02,1.33139757e-05,7.36748855e-06,1.52164988e-05
206,-6.54304000e-01,-3.04800000e-02,2.74968565e-05,2.74586091e-05,3.88593918e-05
207,-6.25856000e-01,-3.04800000e-02,4.11867491e-05,5.97736080e-05,7.25894794e-05
208,-5.97408000e-01,-3.04800000e-02,5.45344503e-05,1.04451678e-04,1.17831063e-04
209,-5.68960000e-01,-3.04800000e-02,6.76131368e-05,1.61211327e-04,1.74815983e-04
210,-5.40512000e-01,-3.04800000e-02,8.04101753e-05,2.29777291e-04,2.43440752e-04
211,-5.12064000e-01,-3.04800000e-02,9.29263099e-05,3.09888232e-04,3.23521275e-04
212,-4.83616000e-01,-3.04800000e-02,1.05161339e-04,4.01281503e-04,4.14832197e-04
213,-4.55168000e-01,-3.04800000e-02,1.17115213e-04,5.03694703e-04,5.17130861e-04
214,-4.26720000e-01,-3.04800000e-02,1.28787973e-04,6.16865456e-04,6.30166115e-04
215,-3.98272000e-01,-3.04800000e-02,1.40179611e-04,7.40531378e-04,7.53682324e-04
216,-3.69824000e-01,-3.04800000e-02,1.51290129e-04,8.74430096e-04,8.87421375e-04
217,-3.41376000e-01,-3.04800000e-02,1.62119525e-04,1.01829923e-03,1.03112369e-03
218,-3.12928000e-01,-3.04800000e-02,1.72667801e-04,1.17187640e-03,1.18452880e-03
219,-2.84480000e-01,-3.04800000e-02,1.82934956e-04,1.33489923e-03,1.34737565e-03
220,-2.56032000e-01,-3.04800000e-02,1.92920991e-04,1.50710534e-03,1.51940284e-03
221,-2.27584000e-01,-3.04800000e-02,2.02625905e-04,1.68823234e-03,1.70034870e-03
222,-1.99136000e-01,-3.04800000e-02,2.12049698e-04,1.87801787e-03,1.88995137e-03
223,-1.70688000e-01,-3.04800000e-02,2.21192370e-04,2.07619953e-03,2.08794889e-03
224,-1.42240000e-01,-3.04800000e-02,2.30053921e-04,2.28251496e-03,2.29407919e-03
225,-1.13792000e-01,-3.04800000e-02,2.38634352e-04,2.49670177e-03,2.50808015e-03
226,-8.53440000e-02,-3.04800000e-02,2.46933662e-04,2.71849758e-03,2.72968960e-03
227,-5.68960000e-02,-3.04800000e-02,2.54951851e-04,2.94764001e-03,2.95864531e-03
228,-2.84480000e-02,-3.04800000e-02,2.62688919e-04,3.18386668e-03,3.19468504e-03
229,0.00000000e+00,-3.04800000e-02,2.70144867e-04,3.42691522e-03,3.43754653e-03
230,2.84480000e-02,-3.04800000e-02,2.77319694e-04,3.67652324e-03,3.68696750e-03
231,5.68960000e-02,-3.04800000e-02,2.84213400e-04,3.93242837e-03,3.94268565e-03
232,8.53440000e-02,-3.04800000e-02,2.90825985e-04,4.19436823e-03,4.20443867e-03
233,1.13792000e-01,-3.04800000e-02,2.97157450e-04,4.46208043e-03,4.47196425e-03
234,1.42240000e-01,-3.04800000e-02,3.03207793e-04,4.73530259e-03,4.74500006e-03
235,1.70688000e-01,-3.04800000e-02,3.08977016e-04,5.01377235e-03,5.02328378e-03
236,1.99136000e-01,-3.04800000e-02,3.14465119e-04,5.29722731e-03,5.30655307e-03
237,2.27584000e-01,-3.04800000e-02,3.19672100e-04,5.58540510e-03,5.59454559e-03
238,2.56032000e-01,-3.04800000e-02,3.24597961e-04,5.87804334e-03,5.88699901e-03
239,2.84480000e-01,-3.04800000e-02,3.29242701e-04,6.17487965e-03,6.18365098e-03
240,3.12928000e-01,-3.04800000e-02,3.33606320e-04,6.47565166e-03,6.48423916e-03
241,3.41376000e-01,-3.04800000e-02,3.37688819e-04,6.78009697e-03,6.78850121e-03
242,3.69824000e-01,-3.04800000e-02,3.41490196e-04,7.08795321e-03,7.09617477e-03
243,3.98272000e-01,-3.04800000e-02,3.45010453e-04,7.39895801e-03,7.40699749e-03
244,4.26720000e-01,-3.04800000e-02,3.48249590e-04,7.71284898e-03,7.72070704e-03
245,4.55168000e-01,-3.04800000e-02,3.51207605e-04,8.02936375e-03,8.03704106e-03
246,4.83616000e-01,-3.04800000e-02,3.53884500e-04,8.34823992e-03,8.35573720e-03
247,5.12064000e-01,-3.04800000e-02,3.56280273e-04,8.66921514e-03,8.67653311e-03
248,5.40512000e-01,-3.04800000e-02,3.58394923e-04,8.99202701e-03,8.99916644e-03
249,5.68960000e-01,-3.04800000e-02,3.60228459e-04,9.31641317e-03,9.32337486e-03
250,5.97408000e-01,-3.04800000e-02,3.61780911e-04,9.64211131e-03,9.64889610e-03
251,6.25856000e-01,-3.04800000e-02,3.63052889e-04,9.96885834e-03,9.97546711e-03
252,6.54304000e-01,-3.04800000e-02,3.64041155e-04,1.02963890e-02,1.03028226e-02
253,6.82752000e-01,-3.04800000e-02,3.64726109e-04,1.06244597e-02,1.06307182e-02
254,7.11200000e-01,-3.04800000e-02,3.65170071e-04,1.09528579e-02,1.09589437e-02
255,-7.11200000e-01,-2.54000000e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00
256,-6.82752000e-01,-2.54000000e-02,1.10656545e-05,6.68592946e-06,1.29286644e-05
257,-6.54304000e-01,-2.54000000e-02,2.29373498e-05,2.67428393e-05,3.52321085e-05
258,-6.25856000e-01,-2.54000000e-02,3.44318202e-05,5.91094384e-05,6.84066952e-05
259,-5.97408000e-01,-2.54000000e-02,4.56045838e-05,1.03801940e-04,1.13378220e-04
260,-5.68960000e-01,-2.54000000e-02,5.65494644e-05,1.60574633e-04,1.70241166e-04
261,-5.40512000e-01,-2.54000000e-02,6.72617775e-05,2.29154508e-04,2.38821974e-04
262,-5.12064000e-01,-2.54000000e-02,7.77397454e-05,3.09279212e-04,3.18899826e-04
263,-4.83616000e-01,-2.54000000e-02,8.79834936e-05,4.00686298e-04,4.10232378e-04
264,-4.55168000e-01,-2.54000000e-02,9.79929495e-05,5.03113303e-04,5.12567668e-04
265,-4.26720000e-01,-2.54000000e-02,1.07768143e-04,6.16297859e-04,6.25649282e-04
266,-3.98272000e-01,-2.54000000e-02,1.17309070e-04,7.39977587e-04,7.49218424e-04
267,-3.69824000e-01,-2.54000000e-02,1.26615729e-04,8.73890110e-04,8.83014987e-04
268,-3.41376000e-01,-2.54000000e-02,1.35688121e-04,1.01777305e-03,1.02677809e-03
269,-3.12928000e-01,-2.54000000e-02,1.44526246e-04,1.17136403e-03,1.18024638e-03
270,-2.84480000e-01,-2.54000000e-02,1.53130103e-04,1.33440066e-03,1.34315820e-03
271,-2.56032000e-01,-2.54000000e-02,1.61499693e-04,1.50662057e-03,1.51525169e-03
272,-2.27584000e-01,-2.54000000e-02,1.69635016e-04,1.68776138e-03,1.69626487e-03
273,-1.99136000e-01,-2.54000000e-02,1.77536072e-04,1.87756071e-03,1.88593565e-03
274,-1.70688000e-01,-2.54000000e-02,1.85202860e-04,2.07575618e-03,2.08400188e-03
275,-1.42240000e-01,-2.54000000e-02,1.92635381e-04,2.28208541e-03,2.29020135e-03
276,-1.13792000e-01,-2.54000000e-02,1.99833634e-04,2.49628603e-03,2.50427183e-03
277,-8.53440000e-02,-2.54000000e-02,2.06797621e-04,2.71809564e-03,2.72595106e-03
278,-5.68960000e-02,-2.54000000e-02,2.13527340e-04,2.94725188e-03,2.95497674e-03
279,-2.84480000e-02,-2.54000000e-02,2.20022791e-04,3.18349236e-03,3.19108659e-03
280,0.00000000e+00,-2.54000000e-02,2.26283976e-04,3.42655470e-03,3.43401828e-03
281,2.84480000e-02,-2.54000000e-02,2.32310893e-04,3.67617653e-03,3.68350950e-03
282,5.68960000e-02,-2.54000000e-02,2.38103542e-04,3.93209546e-03,3.93929791e-03
283,8.53440000e-02,-2.54000000e-02,2.43661925e-04,4.19404912e-03,4.20112118e-03
284,1.13792000e-01,-2.54000000e-02,2.48986040e-04,4.46177513e-03,4.46871697e-03
285,1.42240000e-01,-2.54000000e-02,2.54075888e-04,4.73501110e-03,4.74182292e-03
286,1.70688000e-01,-2.54000000e-02,2.58931468e-04,5.01349466e-03,5.02017671e-03
