node,x_m,y_m,ux_m,uy_m,u_mag_m
52,-5.92666667e-01,-1.69333333e-02,-3.59059040e-05,-1.67080540e-04,1.70895117e-04
53,-5.33400000e-01,-1.69333333e-02,-4.67599151e-05,-3.28550589e-04,3.31861386e-04
54,-4.74133333e-01,-1.69333333e-02,-5.30690370e-05,-5.18464078e-04,5.21173026e-04
55,-4.14866667e-01,-1.69333333e-02,-5.53387449e-05,-7.21616252e-04,7.23735029e-04
56,-3.55600000e-01,-1.69333333e-02,-5.40385599e-05,-9.24658972e-04,9.26236676e-04
57,-2.96333333e-01,-1.69333333e-02,-4.96919206e-05,-1.11603462e-03,1.11714035e-03
58,-2.37066667e-01,-1.69333333e-02,-4.28031582e-05,-1.28595687e-03,1.28666902e-03
59,-1.77800000e-01,-1.69333333e-02,-3.38813779e-05,-1.42642067e-03,1.42682300e-03
60,-1.18533333e-01,-1.69333333e-02,-2.34347258e-05,-1.53119944e-03,1.53137876e-03
61,-5.92666667e-02,-1.69333333e-02,-1.19715054e-05,-1.59584570e-03,1.59589060e-03
62,0.00000000e+00,-1.69333333e-02,9.96803831e-18,-1.61769095e-03,1.61769095e-03
63,5.92666667e-02,-1.69333333e-02,1.19715054e-05,-1.59584570e-03,1.59589060e-03
64,1.18533333e-01,-1.69333333e-02,2.34347258e-05,-1.53119944e-03,1.53137876e-03
65,1.77800000e-01,-1.69333333e-02,3.38813779e-05,-1.42642067e-03,1.42682300e-03
66,2.37066667e-01,-1.69333333e-02,4.28031582e-05,-1.28595687e-03,1.28666902e-03
67,2.96333333e-01,-1.69333333e-02,4.96919206e-05,-1.11603462e-03,1.11714035e-03
68,3.55600000e-01,-1.69333333e-02,5.40385599e-05,-9.24658972e-04,9.26236676e-04
69,4.14866667e-01,-1.69333333e-02,5.53387449e-05,-7.21616252e-04,7.23735029e-04
70,4.74133333e-01,-1.69333333e-02,5.30690370e-05,-5.18464078e-04,5.21173026e-04
71,5.33400000e-01,-1.69333333e-02,4.67599151e-05,-3.28550589e-04,3.31861386e-04
72,5.92666667e-01,-1.69333333e-02,3.59059040e-05,-1.67080540e-04,1.70895117e-04
73,6.51933333e-01,-1.69333333e-02,1.93359586e-05,-5.02464160e-05,5.38384771e-05
74,7.11200000e-01,-1.69333333e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00
75,-7.11200000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
76,-6.51933333e-01,0.00000000e+00,7.20124287e-08,-4.92350824e-05,4.92351351e-05
77,-5.92666667e-01,0.00000000e+00,4.16759619e-08,-1.66331485e-04,1.66331490e-04
78,-5.33400000e-01,0.00000000e+00,3.27445847e-08,-3.28064551e-04,3.28064553e-04
79,-4.74133333e-01,0.00000000e+00,3.11820016e-08,-5.18145262e-04,5.18145262e-04
80,-4.14866667e-01,0.00000000e+00,2.72159609e-08,-7.21463451e-04,7.21463452e-04
81,-3.55600000e-01,0.00000000e+00,2.32534914e-08,-9.24647913e-04,9.24647913e-04
82,-2.96333333e-01,0.00000000e+00,1.93904582e-08,-1.11614311e-03,1.11614311e-03
83,-2.37066667e-01,0.00000000e+00,1.55121232e-08,-1.28616350e-03,1.28616350e-03
84,-1.77800000e-01,0.00000000e+00,1.16343929e-08,-1.42670351e-03,1.42670351e-03
85,-1.18533333e-01,0.00000000e+00,7.75604915e-09,-1.53153674e-03,1.53153674e-03
86,-5.92666667e-02,0.00000000e+00,3.87806827e-09,-1.59621568e-03,1.59621568e-03
87,0.00000000e+00,0.00000000e+00,-1.00862200e-18,-1.61807182e-03,1.61807182e-03
88,5.92666667e-02,0.00000000e+00,-3.87806827e-09,-1.59621568e-03,1.59621568e-03
89,1.18533333e-01,0.00000000e+00,-7.75604916e-09,-1.53153674e-03,1.53153674e-03
90,1.77800000e-01,0.00000000e+00,-1.16343929e-08,-1.42670351e-03,1.42670351e-03
91,2.37066667e-01,0.00000000e+00,-1.55121232e-08,-1.28616350e-03,1.28616350e-03
92,2.96333333e-01,0.00000000e+00,-1.93904582e-08,-1.11614311e-03,1.11614311e-03
93,3.55600000e-01,0.00000000e+00,-2.32534914e-08,-9.24647913e-04,9.24647913e-04
94,4.14866667e-01,0.00000000e+00,-2.72159609e-08,-7.21463451e-04,7.21463452e-04
95,4.74133333e-01,0.00000000e+00,-3.11820016e-08,-5.18145262e-04,5.18145262e-04
96,5.33400000e-01,0.00000000e+00,-3.27445847e-08,-3.28064551e-04,3.28064553e-04
97,5.92666667e-01,0.00000000e+00,-4.16759619e-08,-1.66331485e-04,1.66331490e-04
98,6.51933333e-01,0.00000000e+00,-7.20124287e-08,-4.92350824e-05,4.92351351e-05
99,7.11200000e-01,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
100,-7.11200000e-01,1.69333333e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00
101,-6.51933333e-01,1.69333333e-02,1.94692892e-05,-5.00227632e-05,5.36780221e-05
102,-5.92666667e-01,1.69333333e-02,3.59849424e-05,-1.66846425e-04,1.70682880e-04
103,-5.33400000e-01,1.69333333e-02,4.68270906e-05,-3.28331464e-04,3.31653926e-04
104,-4.74133333e-01,1.69333333e-02,5.31313945e-05,-5.18243711e-04,5.20960161e-04
105,-4.14866667e-01,1.69333333e-02,5.53930715e-05,-7.21395321e-04,7.23518902e-04
106,-3.55600000e-01,1.69333333e-02,5.40850963e-05,-9.24438179e-04,9.26018976e-04
107,-2.96333333e-01,1.69333333e-02,4.97306957e-05,-1.11581382e-03,1.11692149e-03
108,-2.37066667e-01,1.69333333e-02,4.28341841e-05,-1.28573607e-03,1.28644938e-03
109,-1.77800000e-01,1.69333333e-02,3.39046461e-05,-1.42619987e-03,1.42660282e-03
110,-1.18533333e-01,1.69333333e-02,2.34502380e-05,-1.53097864e-03,1.53115822e-03
111,-5.92666667e-02,1.69333333e-02,1.19792615e-05,-1.59562490e-03,1.59566987e-03
112,0.00000000e+00,1.69333333e-02,-1.20783589e-17,-1.61747015e-03,1.61747015e-03
113,5.92666667e-02,1.69333333e-02,-1.19792615e-05,-1.59562490e-03,1.59566987e-03
114,1.18533333e-01,1.69333333e-02,-2.34502380e-05,-1.53097864e-03,1.53115822e-03
115,1.77800000e-01,1.69333333e-02,-3.39046461e-05,-1.42619987e-03,1.42660282e-03
116,2.37066667e-01,1.69333333e-02,-4.28341841e-05,-1.28573607e-03,1.28644938e-03
117,2.96333333e-01,1.69333333e-02,-4.97306957e-05,-1.11581382e-03,1.11692149e-03
118,3.55600000e-01,1.69333333e-02,-5.40850963e-05,-9.24438179e-04,9.26018976e-04
119,4.14866667e-01,1.69333333e-02,-5.53930715e-05,-7.21395321e-04,7.23518902e-04
120,4.74133333e-01,1.69333333e-02,-5.31313945e-05,-5.18243711e-04,5.20960161e-04
121,5.33400000e-01,1.69333333e-02,-4.68270906e-05,-3.28331464e-04,3.31653926e-04
122,5.92666667e-01,1.69333333e-02,-3.59849424e-05,-1.66846425e-04,1.70682880e-04
123,6.51933333e-01,1.69333333e-02,-1.94692892e-05,-5.00227632e-05,5.36780221e-05
124,7.11200000e-01,1.69333333e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00
125,-7.11200000e-01,3.38666667e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00
126,-6.51933333e-01,3.38666667e-02,4.01865985e-05,-5.27449694e-05,6.63098371e-05
127,-5.92666667e-01,3.38666667e-02,7.29315014e-05,-1.68553195e-04,1.83655067e-04
128,-5.33400000e-01,3.38666667e-02,9.44313945e-05,-3.29353538e-04,3.42623761e-04
129,-4.74133333e-01,3.38666667e-02,1.07014126e-04,-5.18751229e-04,5.29674297e-04
130,-4.14866667e-01,3.38666667e-02,1.11421638e-04,-7.21400392e-04,7.29954318e-04
131,-3.55600000e-01,3.38666667e-02,1.08720731e-04,-9.24021251e-04,9.30395330e-04
132,-2.96333333e-01,3.38666667e-02,9.99189417e-05,-1.11503692e-03,1.11950486e-03
133,-2.37066667e-01,3.38666667e-02,8.60346250e-05,-1.28466519e-03,1.28754286e-03
134,-1.77800000e-01,3.38666667e-02,6.80839520e-05,-1.42490024e-03,1.42652589e-03
135,-1.18533333e-01,3.38666667e-02,4.70835868e-05,-1.52951564e-03,1.53024016e-03
136,-5.92666667e-02,3.38666667e-02,2.40500781e-05,-1.59406387e-03,1.59424529e-03
137,0.00000000e+00,3.38666667e-02,-2.34688546e-17,-1.61587645e-03,1.61587645e-03
138,5.92666667e-02,3.38666667e-02,-2.40500781e-05,-1.59406387e-03,1.59424529e-03
139,1.18533333e-01,3.38666667e-02,-4.70835868e-05,-1.52951564e-03,1.53024016e-03
140,1.77800000e-01,3.38666667e-02,-6.80839520e-05,-1.42490024e-03,1.42652589e-03
141,2.37066667e-01,3.38666667e-02,-8.60346250e-05,-1.28466519e-03,1.28754286e-03
142,2.96333333e-01,3.38666667e-02,-9.99189417e-05,-1.11503692e-03,1.11950486e-03
143,3.55600000e-01,3.38666667e-02,-1.08720731e-04,-9.24021251e-04,9.30395330e-04
144,4.14866667e-01,3.38666667e-02,-1.11421638e-04,-7.21400392e-04,7.29954318e-04
145,4.74133333e-01,3.38666667e-02,-1.07014126e-04,-5.18751229e-04,5.29674297e-04
146,5.33400000e-01,3.38666667e-02,-9.44313945e-05,-3.29353538e-04,3.42623761e-04
147,5.92666667e-01,3.38666667e-02,-7.29315014e-05,-1.68553195e-04,1.83655067e-04
148,6.51933333e-01,3.38666667e-02,-4.01865985e-05,-5.27449694e-05,6.63098371e-05
149,7.11200000e-01,3.38666667e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00
150,-7.11200000e-01,5.08000000e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00
151,-6.51933333e-01,5.08000000e-02,6.42895305e-05,-5.78182375e-05,8.64643991e-05
152,-5.92666667e-01,5.08000000e-02,1.11408571e-04,-1.71164252e-04,2.04227988e-04
153,-5.33400000e-01,5.08000000e-02,1.43842447e-04,-3.31195612e-04,3.61083346e-04
154,-4.74133333e-01,5.08000000e-02,1.62405142e-04,-5.19612645e-04,5.44401259e-04
155,-4.14866667e-01,5.08000000e-02,1.68789975e-04,-7.21456947e-04,7.40938716e-04
156,-3.55600000e-01,5.08000000e-02,1.64500819e-04,-9.23367073e-04,9.37905790e-04
157,-2.96333333e-01,5.08000000e-02,1.51061675e-04,-1.11378433e-03,1.12398183e-03
158,-2.37066667e-01,5.08000000e-02,1.29998497e-04,-1.28292233e-03,1.28949188e-03
159,-1.77800000e-01,5.08000000e-02,1.02835863e-04,-1.42277620e-03,1.42648776e-03
160,-1.18533333e-01,5.08000000e-02,7.10986669e-05,-1.52711929e-03,1.52877348e-03
161,-5.92666667e-02,5.08000000e-02,3.63117609e-05,-1.59150415e-03,1.59191834e-03
162,0.00000000e+00,5.08000000e-02,-3.52611247e-17,-1.61326227e-03,1.61326227e-03
163,5.92666667e-02,5.08000000e-02,-3.63117609e-05,-1.59150415e-03,1.59191834e-03
164,1.18533333e-01,5.08000000e-02,-7.10986669e-05,-1.52711929e-03,1.52877348e-03
165,1.77800000e-01,5.08000000e-02,-1.02835863e-04,-1.42277620e-03,1.42648776e-03
166,2.37066667e-01,5.08000000e-02,-1.29998497e-04,-1.28292233e-03,1.28949188e-03
167,2.96333333e-01,5.08000000e-02,-1.51061675e-04,-1.11378433e-03,1.12398183e-03
168,3.55600000e-01,5.08000000e-02,-1.64500819e-04,-9.23367073e-04,9.37905790e-04
169,4.14866667e-01,5.08000000e-02,-1.68789975e-04,-7.21456947e-04,7.40938716e-04
170,4.74133333e-01,5.08000000e-02,-1.62405142e-04,-5.19612645e-04,5.44401259e-04
171,5.33400000e-01,5.08000000e-02,-1.43842447e-04,-3.31195612e-04,3.61083346e-04
172,5.92666667e-01,5.08000000e-02,-1.11408571e-04,-1.71164252e-04,2.04227988e-04
173,6.51933333e-01,5.08000000e-02,-6.42895305e-05,-5.78182375e-05,8.64643991e-05
174,7.11200000e-01,5.08000000e-02,0.00000000e+00,0.00000000e+00,0.00000000e+00
